,Name,Lyric
25, 狂風裡擁抱(信+A-Lin),"作詞：姚若龍作曲：方炯鑌屬于我們那種幸福 別人不會懂就是走過太多苦澀 能牽手才感動無論再苦 你也只是 眺望著天空怕我擔心 就沉默無情世界有你一個 深情相信我還有什么值得難過 值得想不通要拼了命痛快證明 他們都看錯你才看得到未來的我陪你奮斗有我強悍的溫柔為你去沖有我呵護的怒吼天地搖晃流星墜落不回頭頑強的在狂風里擁抱相愛的最勇敢的微笑幸福的坎坷 這是溫暖讓淚光閃耀忘情的在狂風里擁抱放肆的為了我們驕傲浪漫的 固執的 拿生命互相依靠愛是不恐懼燃燒恨恨跌到生命低谷才會看透徹誰在躲開誰在左右為了我心痛更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 從此以后只想為你和命運搏斗贏的你渴望有的所有陪你奮斗有我強悍的溫柔為你去沖有我呵護的怒吼天地搖晃流星墜落不回頭頑強的在狂風里擁抱相愛的最勇敢的微笑幸福的坎坷 這是溫暖讓淚光閃耀忘情的在狂風里擁抱放肆的為了我們驕傲浪漫的 不值得 依靠頑強的在狂風里擁抱相愛的最勇敢的微笑幸福的坎坷 這是溫暖讓淚光閃耀忘情的在狂風里擁抱放肆的為了我們驕傲浪漫的 固執的 拿生命互相依靠不怕會燃燒[00:01.59]狂風里擁抱[00:02.45]演唱：信， A-Lin[00:03.46][00:19.47]屬于我們那種幸福 別人不會懂[00:26.76]就是走過太多苦澀 能牽手才感動[00:33.49]無論再苦 你也只是 眺望著天空[00:39.78]怕我擔心 就沉默[00:48.74]無情世界有你一個 深情相信我[00:55.81]還有什么值得難過 值得想不通[01:02.74]要拼了命痛快證明 他們都看錯[01:09.58]你才看得到未來的我[01:16.65]陪你奮斗有我強悍的溫柔[01:21.09]為你去沖有我呵護的怒吼[01:24.45]天地搖晃流星墜落不回頭[01:32.42]頑強的在狂風里擁抱[01:35.46]相愛的最勇敢的微笑[01:39.08]幸福的坎坷 這是溫暖讓淚光閃耀[01:46.59]忘情的在狂風里擁抱[01:49.96]放肆的為了我們驕傲[01:53.52]浪漫的 固執的 拿生命互相依靠[02:03.54]愛是不恐懼燃燒[02:12.89][02:26.83]恨恨跌到生命低谷才會看透徹[02:33.89]誰在躲開誰在左右為了我心痛[02:40.62]從此以后只想為你和命運搏斗[02:47.39]贏的你渴望有的所有[02:54.76]陪你奮斗有我強悍的溫柔[02:59.09]為你去沖有我呵護的怒吼[03:02.57]天地搖晃流星墜落不回頭[03:10.27]頑強的在狂風里擁抱[03:13.74]相愛的最勇敢的微笑[03:17.11]幸福的坎坷 這是溫暖讓淚光閃耀[03:25.12]忘情的在狂風里擁抱[03:28.18]放肆的為了我們驕傲[03:31.76]浪漫的 不值得 依靠[03:36.04]頑強的在狂風里擁抱[03:38.97]相愛的最勇敢的微笑[03:42.57]幸福的坎坷 這是溫暖讓淚光閃耀[03:50.14]忘情的在狂風里擁抱[03:53.52]放肆的為了我們驕傲[03:57.12]浪漫的 固執的 拿生命互相依靠[04:07.52]不怕會燃燒[04:12.00] 感謝 小柔  提供歌詞 感謝 小柔  提供動態歌詞
"
26, Purple Rain,"作詞：A-Lin作曲：Skot Suyama(陶山) / TingChu (庭竹)一如往常的你不告而別去的世界如此遙遠我的思念是否看得見你身影在腦海盤旋微笑的臉如此明顯頓時瓦解所有的淚水Purple Rain 如此美但再也看不見知道你永遠在這裡陪伴著不曾離去跟著我們一直往前走下去你知道我很愛你永遠在我的心底讓所有悲傷化作成最美麗的旋律一字一句唱出  我真的想你(我想你)更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 回憶不斷纏繞著脆弱的靈魂彷彿這時間凍結所有的心間但願你能前往  追隨你想要的世界知道你永遠在這裡陪伴著不曾離去跟著我們一直往前走下去你知道我很愛你永遠在我的心底讓所有悲傷化作成最美麗的旋律也把所有對你的記憶  埋藏在我心頭這首歌代表我真的好想你真的好想你[00:00.00]Purple Rain[00:01.20]作詞：A-Lin[00:01.40]作曲：Skot Suyama(陶山) / TingChu (庭竹)[00:01.49][01:29.64]一如往常的你不告而別[01:33.21][00:04.93]去的世界如此遙遠[01:36.73][00:08.43]我的思念是否看得見[01:43.78][00:15.37]你身影在腦海盤旋[01:47.30][00:19.22]微笑的臉如此明顯[01:50.78][00:22.57]頓時瓦解所有的淚水[01:57.92][00:29.71]Purple Rain 如此美[02:04.97][00:36.76]但再也看不見[02:11.09][00:42.88]知道你永遠在這裡[02:15.04][00:46.92]陪伴著不曾離去[02:18.65][00:50.36]跟著我們一直往前走下去[02:25.66][00:57.35]你知道我很愛你[02:29.08][01:00.92]永遠在我的心底[02:32.96][01:04.75]讓所有悲傷化作成最美麗的旋律[01:11.55]一字一句唱出 我真的想你[02:39.89]一字一句唱出 我想你[02:43.54]回憶不斷纏繞著脆弱的靈魂[02:50.03]彷彿這時間凍結所有的心間[02:57.33]但願你能前往[03:00.94]追隨你想要的世界[03:21.80]知道你永遠在這裡[03:25.75]陪伴著不曾離去[03:29.24]跟著我們一直往前走下去[03:36.29]你知道我很愛你[03:39.81]永遠在我的心底[03:43.60]讓所有悲傷化作成最美麗的旋律[03:49.88]也把所有對你的記憶 埋藏在我心頭[03:57.78]這首歌代表我真的 好想你[04:10.23]真的[04:14.95]好想你
"
27, Wonan in Love,"作詞：黃昏、A-Lin作曲：小宇(宋念宇)
"
28,,
29, 逃避沒有不好,"作詞：何啟弘作曲：Kim Bo Min哪個角落能療傷 誰有溫暖的肩膀為什麼愛上你會這麼的恐慌負荷不了的重量 沉的像你說的謊已經說的自然 我也全盲 停在錯的方向親愛的 逃避沒有不好(Baby gotta let it go)更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 與其被愛拖累 還不如單獨去飛(說真的)逃避沒有不好 太理智想犯罪突然變虛偽擁抱不如離愛遠一點我們可以更好的 心情可以更穩的說好了 要一起 逃離挫折 喔~[00:00.01]歌名：逃避沒有不好[00:03.00]詞：何啟弘　曲：Kim Bo Min[00:05.00]歌手：A-Lin[00:07.00]專輯：寂寞不痛[00:09.00]發行日：2010 年 12 月 24 日[00:11.00][01:27.46][03:43.39][01:28.26][00:20.13]哪個角落能療傷　誰有溫暖的肩膀[01:35.42][00:27.26]為什麼愛上你會這麼的恐慌[01:43.57][00:34.91]負荷不了的重量 沉的像你說的謊[01:49.65][00:41.44]你已經說的自然 我也全盲 停在錯的方向[02:52.36][01:57.16][00:49.10]親愛的　逃避(逃避)　沒有(沒有)　不好[02:58.62][02:03.38][00:55.55]Baby gotta let it go[03:01.20][02:06.14][00:58.15]與其被愛拖累　還不如單獨去飛[03:07.49][02:12.27][01:04.12](說真的)逃避(逃避)　沒有(沒有)　不好[03:13.74][02:18.23][01:10.05]Baby gotta let it go[03:15.01][02:20.13][01:12.02]太理智　像　犯罪突然變虛偽[03:30.69][03:24.05][01:20.92]擁抱不如離愛遠一點[02:29.10]擁抱不如離愛遠一點　Oh yeah~[02:36.90]我們可以更好的 心情可以更穩的[02:43.69]說好了　要一起　逃離挫折　喔~
"
30, 圍城5:21,"作詞：林夕作曲：施佳陽終於只讓一個人關懷關起門來 還有什麼意外好像一輩子 一切都已安排這完美生活 美好得好應該終於成為他終身最愛被圍繞也同樣被依賴餘下夢想鎖在門外承諾像牢固的城堡裡面不自由流浪在外卻不自在走進來 闖進來 逃進來 躲進來在諾言裡發展未來留下來 停下來 這日子 過下來進不來的想像不來看門外 想進來 看窗外 想離開難怪那麼多人選擇徘徊更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 最容易滿足的人才會忘了問精不精彩只有懂幸福的人才懂得進退一樣精彩一樣精彩站在陽台看不變風景誰在路上 對這陽台朝拜不好意思說 用自由換自在也別想過去 忐忑得好痛快遠離孤獨的人山人海滿足得沒什麼要期待好像贏了人生決賽在圍城裡張燈結綵好像終於能對全世界有個交代 感謝 pinky  提供歌詞
"
31, 幸福了 然後呢,"作詞：徐世珍作曲：陶山(Skot Suyama)徹夜難眠 是誰變了我流淚憤怒和尖銳 是因為忐忑你不能理所當然了你的資格我需要更多安全感才能平衡黑暗中沉睡著是你的輪廓卻碰不到你的靈魂這一張小小的雙人床讓我迷路了每天就好像背對背的列車只在深夜裡會合幸福了然後呢 愛情用什麼再確認你是不是也記得多久沒有說愛我 噓誓言謊言 我都聽著愛再深 放久了會冷 會產生裂痕那時候你是把我在手心捧著而現在你忘了為我 擦去淚痕黑暗中沉睡著是你的輪廓卻碰不到你的靈魂這一張小小的雙人床讓我迷路了每天就好像背對背的列車更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 只在深夜裡會合幸福了然後呢 愛情用什麼再確認你是不是也記得多久沒有說愛我黑暗中沉睡著是你的輪廓卻碰不到你的靈魂這一張小小的雙人床讓我迷路了每天就好像背對背的列車只在深夜裡會合幸福了然後呢 愛情用什麼再確認你是不是也記得多久沒有說愛我你是不是也記得多久沒有說愛我你是不是也記得多久沒有說愛我 愛我你是不是也記得多久沒有說愛我 愛我你是不是也記得多久沒有說愛我 愛我你是不是也記得多久沒有說愛我 愛我你是不是也記得多久沒有說愛我 愛我你是不是也記得多久沒有說愛我 愛我你是不是也記得多久沒有說愛我 愛我你是不是也記得多久沒有說愛我 愛我[00:00.00]A-Lin-幸福了 然後呢[00:03.11]作詞：徐世珍 作曲：Skot Suyama[00:11.18][00:14.27]徹夜 難眠[00:23.20]是誰變了[00:27.69]我流淚[00:32.03]憤怒和尖銳[00:37.33]是因為忐忑[00:42.06]你不能[00:44.91]理所當然了[00:46.99]你的資格[00:49.36]我需要[00:51.92]更多安全感[00:54.93]才能平衡[00:59.49]黑暗中 沉睡著[01:01.56]是你的輪廓[01:03.26]卻碰不到你的靈魂[01:06.49]這一張[01:07.70]小小的雙人床[01:09.53]讓我迷路了[01:13.65]每天就好像[01:15.50]背對背的列車[01:17.31]只在深夜裡會合[01:20.64]幸福了 然後呢[01:22.64]愛情用什麼再確認[01:27.87]你是不是也記得[01:30.06]多久沒有說愛我[01:33.45][01:49.44]誓言 謊言[01:58.03]我都聽著[02:03.18]愛再深[02:07.26]放久了會冷[02:13.10]會產生裂痕[02:17.63]那時候[02:20.21]你是把我[02:21.74]在手心捧著[02:24.60]而現在[02:27.23]你忘了為我[02:30.34]擦去淚痕[02:34.71]黑暗中 沉睡著[02:36.81]是你的輪廓[02:38.59]卻碰不到你的靈魂[02:41.67]這一張[02:42.96]小小的雙人床[02:44.63]讓我迷路了[02:48.89]每天就好像[02:50.80]背對背的列車[02:52.60]只在深夜裡會合[02:55.92]幸福了 然後呢[02:57.88]愛情用什麼再確認[03:03.21]你是不是也記得[03:05.31]多久沒有說愛我[03:08.64][03:24.41]黑暗中 沉睡著[03:26.26]是你的輪廓[03:27.89]卻碰不到你的靈魂[03:31.15]這一張[03:32.39]小小的雙人床[03:34.09]讓我迷路了[03:38.48]每天就好像[03:40.21]背對背的列車[03:42.01]只在深夜裡會合[03:45.34]幸福了 然後呢[03:47.39]愛情用什麼再確認[03:52.75]你是不是也記得[03:54.69]多久沒有說愛我[03:59.76]你是不是也記得[04:01.75]多久沒有說愛我[04:06.95]你是不是也記得[04:08.77]多久沒有說愛我[04:11.81]愛我[04:13.68]你是不是也記得[04:15.89]多久沒有說愛我[04:18.85]愛我[04:20.83]你是不是也記得[04:22.89]多久沒有說愛我[04:25.89]愛我[04:27.98]你是不是也記得[04:29.97]多久沒有說愛我[04:32.94]愛我[04:35.10]你是不是也記得[04:37.05]多久沒有說愛我[04:40.10]愛我[04:42.11]你是不是也記得[04:44.15]多久沒有說愛我[04:47.16]愛我[04:49.10]你是不是也記得[04:51.21]多久沒有說愛我[04:54.20]愛我[04:56.11]你是不是也記得[04:58.21]多久沒有說愛我[05:01.00]愛我[05:03.13]
"
32, 失戀無罪,"lovelorn, not guilty作詞：林夕作曲：劉勇志編曲：馮文甫你說我對你緊緊跟隨 你覺得疲憊你一句話就 逼我撤退沒想到你說最近選擇一個人睡我忍住眼淚 我尊重眼淚孤獨萬歲 失戀無罪!誰保證一覺醒來有人陪我對於人性早有預備 還不算太黑獨身萬歲 失戀無罪!愛不夠愛你的人 才受罪用過去悲傷換來自由 難道不珍貴一個人崩潰 不是在犯罪你說我對你緊緊跟隨 你覺得疲憊你一句話就 逼我撤退沒想到你說最近選擇一個人睡我忍住眼淚 我尊重眼淚更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 孤獨萬歲 失戀無罪!誰保證一覺醒來有人陪我對於人性早有預備 還不算太黑獨身萬歲 失戀無罪!愛不夠愛你的人 才受罪用過去悲傷換來自由 難道不珍貴一個人崩潰 不是在犯罪一個人崩潰 並不是在犯罪孤獨萬歲 失戀無罪!誰保證一覺醒來有人陪我對於人性早有預備 還不算太黑獨身萬歲 失戀無罪!愛不夠愛你的人 才受罪用過去悲傷換來自由 難道不珍貴一個人崩潰 不是在犯罪一個人崩潰 並不是在犯罪[00:04.68][00:08.53]Alin 失戀無罪[00:12.07][01:34.06][00:16.98]你說我對你緊緊跟隨 你覺得疲憊[01:41.83][00:24.51]你一句話就逼我徹退[01:49.47][00:32.13]沒想到你說最近選擇一個人睡[01:55.38][00:38.36]我忍住眼淚[01:59.26][00:41.91]我尊重眼淚[02:57.45][02:03.22][00:49.79]孤獨萬歲 失戀無罪[03:01.10][02:07.03][00:53.46]誰保證一覺醒來有人陪[03:05.04][02:10.93][00:57.42]我對於人性早有預備 還不算太黑[03:12.81][02:18.56][01:05.05]獨身萬歲 失戀無罪[03:16.60][02:22.43][01:09.10]愛不夠愛你的人才受罪[03:20.60][02:26.35][01:12.96]用過去悲傷換來自由 難道不珍貴[03:28.42][02:34.24][01:20.80]一個人崩潰 不是在犯罪[03:46.01][02:51.22][01:32.26][03:36.28][02:42.13]一個人崩潰 並不是在犯罪
"
33," 以前, 以後","作詞：姚若龍作曲：金大洲本來總是牽著的手現在怎麼各自寂寞你在抽完煙後 還要忙什麼本來總是浪漫熾熱現在怎麼被動冷漠你的心裡是否 還剩下溫柔假如我提的每個夢 你都覺得沉重WOOH~我還能夠做什麼 是放手或淚流以前說的不是這種以後快樂不該變得像彩虹更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 都要讓大雨淋過 才短暫擁有以前要的不是這種以後感動被生活輾過愛情 就磨成了寂寞以前說的不是這種以後心事不該窒息的鎖著相愛也不該變成 互相痛快的指責以前要的不是這種以後看幸福慢慢褪色愛你 值得不值得 感謝 Fen  提供歌詞
"
34, 分手需要練習的,"作詞：何啟弘作曲：施佳陽談起關於你的話題終於可以不用缺席甚至還表現得不再關心從前你是傷的痕跡現在不過是場回憶忽遠 忽近我怕的是低潮來襲這城市哪裡夠隱密藏住我突然想哭的情緒寧願失去鬥志勇氣好過和你冷戰推擠這樣 誰輸得起原來分手是需要練習的等時間久了會變勇敢的你慢慢出走 我漸漸放手這不就是 我們要的自由原來分手是需要練習的等傷口好了會變輕鬆的海闊天空 不殘留一點痛回頭看怕懦弱 往前走怕墜落但我一定能學會在想你的時候 不難過更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 我怕的是低潮來襲這城市哪裡夠隱密藏住我突然想哭的情緒寧願失去鬥志勇氣好過和你冷戰推擠這樣 誰輸得起原來分手是需要練習的等時間久了會變勇敢的你慢慢出走 我漸漸放手這不就是 我們要的自由原來分手是需要練習的等傷口好了會變輕鬆的海闊天空 不殘留一點痛回頭看怕懦弱 往前走怕墜落但我一定能學會在想你的時候 不難過原來分手是需要練習的等傷口好了會變輕鬆的海闊天空 不殘留一點痛回頭看怕懦弱 往前走怕墜落但我一定能學會在想你的時候 不難過[ti:分手需要練習的][ar:A-Lin][al:以前，以後][00:00.15]A-Lin - 分手需要練習的[00:02.09][00:03.87]作詞：何啟弘 作曲：施佳陽[00:05.53][00:13.08][00:15.39]談起關於你的話題[00:19.58]終於可以不用缺席[00:23.63]甚至還表現得不再關心[00:31.46]從前你是傷的痕跡[00:35.47]現在不過是場回憶[00:39.87]忽遠 忽近[00:46.70][02:39.29][00:47.82]我怕的是低潮來襲[02:43.36][00:51.40]這城市哪裡夠隱密[02:47.40][00:55.55]藏住我突然想哭的情緒[02:55.37][01:03.35]寧願失去鬥志勇氣[02:59.29][01:07.45]好過和你冷戰推擠[03:03.62][01:12.24]這樣 誰輸得起[04:02.19][03:09.55][01:18.66][03:11.08][01:19.15]原來分手是需要練習的[03:15.14][01:22.82]等時間久了會變勇敢的[03:19.10][01:27.18]你慢慢出走 我漸漸放手[03:23.00][01:31.04]這不就是 我們要的自由[03:26.75][01:34.89][04:03.05][03:27.12][01:35.31]原來分手是需要練習的[04:06.87][03:31.05][01:39.17]等傷口好了會變輕鬆的[04:10.61][03:34.77][01:42.73]海闊天空 不殘留一點痛[04:18.94][03:42.96][01:50.97]回頭看怕懦弱 往前走怕墜落[04:29.50][03:51.58][01:59.66]但我一定能學會 在想你的時候 不難過[04:43.32][02:10.30]
"
35, 愛 請問怎麼走,"作詞：徐世珍作曲：Lee Yeong Hyeon和你並肩同行　一起走過各種天氣　再冷我都不覺得委屈但生命轉了彎　慌亂間我回頭看　卻失去你的蹤跡＃不想一睡不醒　免得錯過你的消息　忍著痛　忍不住了我就深呼吸　你說過的永遠　說好要帶我去　心刮著風　下著雨　想著你　往前進＊oh愛　請問怎麼走　我一個人　翻過山　越過海　只為你對我好過　這份愛前所未有　oh愛　為什麼不走　我也不懂　誰勸我　誰愛我更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 　誰可以讓我解脫　你的吻像個溫柔的符咒Repeat ＃,＊只想 等你 回頭緊握 我的雙手　想著你 就能執著　不管多麼寂寞我的苦　我的淚　我的理所當然　只要你說 你懂　就足夠我翻過山　越過海只為你對我好過　這份愛前所未有愛　為什麼 不走　是誰勸我　誰愛我誰可以讓我解脫　你的吻像個溫柔 的符咒[00:01.19]愛　請問怎麼走[00:06.16]作詞：徐世珍[00:12.42]作曲：Lee Yeong Hyeon[00:18.59]和你並肩同行　一起走過各種天氣[00:25.78]再冷我都不覺得委屈[00:34.28]但生命轉了彎　慌亂間我回頭看[00:43.59]卻失去你的蹤跡[00:47.42]不想一睡不醒　免得錯過你的消息[00:55.43]忍著痛　忍不住了我就深呼吸[01:02.59]你說過的永遠　說好要帶我去[01:10.67]心刮著風　下著雨　想著你 往前進[01:16.79]oh愛　請問怎麼走[01:23.81]我一個人　翻過山　越過海[01:26.91]只為你對我好過　這份愛前所未有[01:31.58]oh愛　為什麼不走[01:38.72]我也不懂　誰勸我　誰愛我[01:41.18]誰可以讓我解脫　你的吻像個溫柔的符咒[02:03.58]不想一睡不醒　免得錯過你的消息[02:10.89]忍著痛　忍不住了我就深呼吸[02:18.72]你說過的永遠　說好要帶我去[02:26.48]心刮著風　下著雨　想著你　往前進[02:32.33]oh愛　請問怎麼走[02:39.56]我一個人　翻過山　越過海[02:42.42]只為你對我好過　這份愛前所未有[02:47.22]oh愛　為什麼不走[02:54.59]我也不懂　誰勸我　誰愛我[02:57.66]誰可以讓我解脫　你的吻像個溫柔的符咒[03:05.89]只想等你回頭　緊握我的雙手[03:20.37]想著你就能執著　不管多麼寂寞[03:29.66]我的苦　我的淚　我的理所當然[03:35.42]只要你說你懂　就足夠[03:46.79]我翻過山　越過海[03:49.00]只為你對我好過　這份愛前所未有[03:54.89]愛　為什麼不走　是誰勸我　誰愛我[04:03.00]誰可以讓我解脫　你的吻像個溫柔的符咒
"
36, 換季,"作詞：馬嵩惟作曲：曹軒賓推開回憶這扇窗　天又有點微涼笑著回頭看　那段瘋狂　眼淚欲蓋彌彰　心卻很溫暖當想念只是偶然　當時微笑的模樣等待心酸回暖　細細收藏　那些美好就不必忘讓愛換個季節　再開花結果　看時間把傷口釀成了收獲在風雪裡最美鏡頭　是抱著你　還能有什麼歉疚讓愛換種感情　再重新擁有　就算失去了牽手那種溫柔在生命裡最美暖流　是你的問候　細水長流　流過我胸口曾依靠在你肩膀　我真的到過天堂如今朋友般侃侃而談　難道不更像幸福嗎更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 讓愛換個季節　再開花結果　看時間把傷口釀成了收穫在風雪裡最美鏡頭　是抱著你　可惜不能到最後讓愛換個感情　再重新擁有　兩個人用關心代替了苛求在生命裡最美暖流　是你的問候　細水長流　流過我胸口讓愛換個季節　再開花結果　看時間把傷口釀成了收穫在風雪裡最美鏡頭　是抱著你　還能有什麼歉疚讓愛換種感情　再重新擁有　就算失去了牽手那種溫柔在手心裡最美感受　是曾有過你　彷彿依舊　牽著我的手彷彿依舊　牽著我的手[ti:換季][ar:黃麗玲][al:愛 請問怎么走][04:38.20][00:00.00]黃麗玲 - 換季[02:08.05][00:07.98]翔愛旻兒~*製[00:25.03]推開回憶這扇窗[00:31.09]天又有點微涼[00:37.57]笑著回頭看 那段瘋狂[00:43.46]眼淚欲蓋彌彰 心卻很木訥[00:49.99]當想念只是偶然[00:56.18]當時微笑的模樣[01:02.45]等待辛酸會能細細收藏[01:08.38]那些美好就不必忘[03:34.94][02:41.81][01:17.35]讓愛換個季節再開花結果[03:41.03][02:48.76][01:23.47]看時間把傷口釀成了收獲[03:47.33][02:54.96][01:30.08]在風雪里最美鏡頭是抱著你[03:54.05][01:36.28]還能有什麼歉疚[03:59.99][03:06.65][01:42.21]讓愛換種感情再從鑫擁有[04:06.22][01:48.37]就算失去了牽手那種溫柔[03:19.92][01:54.64]在生命里最美暖流是你的問候[03:26.30][02:01.34]細水長流 流過我胸口[02:17.39]曾依靠在你肩膀[02:23.69]我像得到過天堂[02:30.03]如今痛搖擺 侃侃而談[02:36.31]難道不敢想幸福嗎[03:01.69]可惜不能到最后[03:07.27]讓愛換個感情再重新擁有[03:13.45]兩個人用關心代替了苛求[04:12.33]在手心最美感受是曾有過你
"
37, 位置,"Position作詞：王小路作曲：陳波編曲：崔迪我依然沉溺　在回憶的海底就快沒了呼吸突然聽見自己　心跳如此清晰我竟還活在 你的過去我曾經相信　會遇到哪個人或許能把你代替降溫的冷空氣　留著你的氣息我對於遺忘　還無能為力愛　還為你保留了位置就算你背影　如今已漸漸的消失更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 Oh　愛　是無法改變的位置如果能再一次　我還是這樣的堅持愛　還為你保留了位置就算我的心　還依然充滿了未知Oh　愛　是無法改變的位置失去你只是殘忍的事實(多希望這是別人的故事)也許某個早晨　當陽光灑進來我會突然醒來把位置空出來　不再為你而等待[ti:位置][ar:黃麗玲][al:失戀無罪][by:][00:00.00]歌名：位置[00:02.00]演唱：aLin ( 黃麗玲 )[00:04.00]專輯：失戀無罪[00:06.00]發行：2006-02-10[00:08.00]作詞：王小路[00:10.00]作曲：陳波[00:12.00]▁ ▂ ▃ ▅ ▆ ▇[00:15.00]我依然沉溺[00:18.38]在回憶的海底[05:11.78][04:45.80][04:16.72][04:01.01][03:03.82][02:49.16][01:09.14][00:54.62][00:40.81][00:34.79][00:25.97][00:21.46][00:22.00]就快沒了呼吸[00:27.97]突然聽見自己[00:31.52]心跳如此清晰[00:35.33]我竟還活在[00:38.05]你的過去[02:37.18][00:42.74]我曾經相信[02:41.58][00:46.98]會遇到那個人[02:45.84][00:50.05]或許能把你代替[02:51.65][00:57.21]降溫的冷空氣[02:54.77][01:00.12]留著你的氣息[02:58.56][01:03.91]我對於遺忘[03:01.18][01:06.58]還無能為力[04:18.79][03:33.60][03:04.80][01:39.34][01:10.76]愛[04:21.50][03:36.69][03:07.86][01:41.92][01:13.45]還為你保留了位置[03:12.79][01:18.24]就算你背影[03:15.47][01:20.90]如今已漸漸的消失[04:32.50][03:47.86][03:19.18][01:53.35][01:24.79]Oh 愛[04:35.71][03:50.95][03:22.35][01:56.31][01:27.79]是無法改變的位置[03:27.04][01:32.31]如果能再一次[03:29.55][01:34.94]我還是這樣的堅持[04:26.25][03:41.47][01:46.78]就算我的心[04:28.91][03:44.13][01:49.45]還依然充滿了未知[04:40.26][03:55.46][02:01.05]失去你只是殘忍的事實[02:06.59]♫♪♩♬♪♩♬♪♫[04:02.87]也許某個早晨[04:05.47]當陽光灑進來[04:07.10]我會突然醒來[04:10.27]把位置空出來[04:13.65]不再為你而等待[04:50.67]多希望這是別人的 故事[04:58.13]╳ ╳ ╳ ╳ ╳ ╳
"
