,Name,Lyric
140, 瘋狂世界+候鳥,"作詞：阿信作曲：阿信如果說了後悔 是不是一切就能倒退回憶多麼美 活著多麼狼狽為什麼這個世界 總要叫人嚐傷悲我不能了解 也不想了解我好想好想飛 逃離這個瘋狂世界那麼多苦 那麼多累 那麼多莫名的淚水我好想好想飛 逃離這個瘋狂的世界如果是你 發現了我 也別將我挽回想了你一整夜 再也想不起你的臉你是一種感覺 寫在夏夜晚風裡面青春是挽不回的水 轉眼消失在指間用力的浪費 再用力的後悔更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 我好想好想飛 逃離這個瘋狂世界那麼多苦 那麼多累 那麼多莫名的淚水我好想好想飛 逃離這個瘋狂的世界如果是你 發現了我 也別將我挽回飛過那片 茫茫人海 下個路口 直走或轉彎長大太慢 老得太快 等得太久 結果太難猜我的故事 被風吹散 我的明天 我從不期待所以現在 我只想要 我只想要 我只想要我好想好想飛 逃離這個瘋狂世界那麼多苦 那麼多累 那麼多莫名的淚水我好想好想飛 逃離這個瘋狂世界如果是你 發現了我 也別將我挽回[00:00.10]瘋狂世界+候鳥[00:32.60]如果說了後悔 是不是一切就能倒退[00:40.10]回憶多麼美 活著多麼狼狽[00:47.90]為什麼這個世界 總要叫人嚐傷悲[00:56.00]我不能了解 也不想了解[01:02.10]我好想好想飛 逃離這個瘋狂世界[01:09.50]那麼多苦 那麼多累 那麼多莫名的淚水[01:17.80]我好想好想飛 逃離這個瘋狂的世界[01:25.00]如果是你 發現了我 也別將我挽回[01:45.50]想了你一整夜 再也想不起你的臉[01:53.50]你是一種感覺 寫在夏夜晚風裡面[02:01.20]青春是挽不回的水 轉眼消失在指間[02:08.90]用力的浪費 再用力的後悔[02:15.80]我好想好想飛 逃離這個瘋狂世界[02:22.90]那麼多苦 那麼多累 那麼多莫名的淚水[02:30.90]我好想好想飛 逃離這個瘋狂的世界[02:37.90]如果是你 發現了我 也別將我挽回[03:13.50]飛過那片 茫茫人海 下個路口 直走或轉彎[03:21.90]長大太慢 老得太快 等得太久 結果太難猜[03:29.10]我的故事 被風吹散 我的明天 我從不期待[03:37.00]所以現在 我只想要 我只想要 我只想要[03:43.90]我好想好想飛 逃離這個瘋狂世界[03:51.00]那麼多苦 那麼多累 那麼多莫名的淚水[03:59.10]我好想好想飛 逃離這個瘋狂世界[04:05.90]如果是你 發現了我 也別將我挽回
"
141, 一顆蘋果,"作詞：阿信作曲：阿信經過了漫長的等候 夢想是夢想 我還是一個我那時間忘記挽留 最美時候 不經意匆匆的放過曾經想擁抱的彩虹 盛開的花朵 那純真的笑容突然有風吹過 那一轉眼 只剩我我不懂 人世間的那些愁 他為什麼要纏著我到底這會是誰的錯 還是我不放手喔 人世間的那些愁 這世界給我的幽默這是不是要告訴我 潮起終究潮落總要有人來陪我 嚥下苦果喔 再嚐一點美夢 要等你先開口 那冬天才會走有些人經過我身旁 住在我腦中 在我心裡鑽洞有些人變成相片 堆在角落 灰塵像雪一般冰凍更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 時間如果可以倒流 我想我還是會卯起來蹉跎 反正就這樣吧我知道我 努力過我想到 遙遠遙遠的以後會不會有人知道我 在這個寂寞的星球 曾這樣的活過喔 遙遠遙遠的以後 天長和地久的盡頭應該沒有人能搶走 我永遠的感動總要有一首我的歌 大聲唱過喔 再看天地遼闊 活著不多不少 幸福剛好夠用活著其實很好 再吃一顆蘋果活著其實很好 再吃一顆蘋果[ti:一顆蘋果(LIVE)][ar:五月天][al:創造小巨蛋DNA LIVE!演唱會創紀錄音][00:02.20]DNA演唱會版[00:08.30]一顆蘋果[00:13.55][00:17.18][00:21.34][00:31.86][00:33.86]經過了漫長的等候[00:37.55]夢想是夢想 我還是一個我[00:42.10]那時間忘記挽留[00:45.62]最美時候 不經意匆匆的放過[00:50.25]曾經想擁抱的彩虹[00:54.00]盛開的花朵 那純真的笑容[00:58.80]突然有風吹過[01:02.19]那一轉眼 只剩我[01:06.69][01:07.20]我不懂 人世間的那些愁[01:10.50]他為什麼要纏著我[01:12.76]這到底會是誰的錯[01:14.59]還是我不放手[01:17.00]喔 人世間的那些愁[01:18.77]這世界給我的幽默[01:20.95]這是不是要告訴我[01:22.89]潮起終究潮落[01:26.21]總要有人來陪我[01:29.38]嚥下苦果 喔 再嘗一點美夢[01:33.90]要等你先開口[01:37.59]那冬天才會走[01:42.95]有些人經過我身旁[01:46.38]住在我腦中 在我心裡鑽洞[01:50.91]有些人變成相片[01:54.57]堆在角落 灰塵像雪一般冰凍[01:59.76][02:15.88]時間如果可以倒流[02:19.54]我想我還是 會卯起來蹉跎[02:24.29]反正就這樣吧[02:27.84]我知道我 努力過[02:32.70]我想到 遙遠遙遠的以後[02:35.97]會不會有人知道我[02:38.37]在這個寂寞的星球[02:40.30]曾這樣的活過[02:42.48]喔 遙遠遙遠的以後[02:44.48]天長和地久的盡頭[02:46.58]應該沒有人能搶走[02:48.69]我永遠的感動[02:55.62][03:22.21]wu~總要有一首我的歌[03:26.57]大聲唱過 喔 再看天地遼闊[03:31.34]活著不多不少[03:34.77]幸福剛好夠用[03:39.30]活著其實很好[03:43.32]再吃一顆蘋果[03:49.37]喔喔喔 喔喔喔 喔喔喔[03:58.32]喔喔喔 喔喔喔[04:05.62]wu~[04:10.27][04:38.86]活著其實很好[04:41.66]再吃一顆蘋果 感謝 路人川  提供歌詞 感謝 Snow b.  修正歌詞 友站連結： 路人川的小窩　
"
142, 我心中尚未崩壞的地方,"作詞：阿信作曲：怪獸醒在陌生的地方 鏡頭變成了刀槍  耳語也變成了真相吉他告別了肩膀 詩人棄守了邊疆  我們活在巨大片廠幸運的孩子 爬上了殿堂  成果代價都要品嚐單純的孩子 是否變了樣  跟著遊戲規則 學著成長轟轟烈烈的排行 沸沸揚揚的頒獎  跟著節奏我常迷惘當人心變成市場 當市場變成戰場  戰場埋葬多少理想回想著理想 稀薄的希望  走著鋼索我的剛強偉大和偽裝 灰塵或輝煌  那是一線之隔 或是一線曙光每個孤單天亮 我都一個人唱  默默的讓這旋律 和我心交響就算會有一天 沒人與我合唱  至少在我的心中 還有個尚未崩壞的地方歌手追逐銷售量 記者追逐點擊量  沒有誰比誰更善良無論天后或天王 無論小兵或老將  曲終人散都要蒼涼期待著彩虹 所以開了窗  窗外只有灼熱閃光  所謂的彩虹 不過就是光只要心還透明 就能折射希望  每個孤單天亮 我都一個人唱默默的讓這旋律 和我心交響  就算會有一天更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 沒人與我合唱 至少在我的心中  還有個尚未崩壞的地方其實我們都一模一樣  無名卻充滿了莫名渴望一生等一次 發光  寧願重傷也不願悲傷讓傷痕變成了我的徽章 刺在我心臟 永遠不忘默默的讓這旋律 和我心交響至少在我的心中 自己為自己鼓掌每個孤單天亮 我都一個人唱默默的讓這旋律 和我心交響就算會有一天 沒人與我合唱至少在我的心中 還有個尚未崩壞的地方孩子一樣 不肯腐爛的土壤再唱再唱再唱再唱再唱[ti:我心中尚未崩壞的地方][ar:五月天][al:五月天創造小巨蛋DNA LIVE][by:檀星洲][t_time:(06:04)][00:00.41]五月天 - 我心中尚未崩壞的地方[00:05.00]作曲:怪獸 填詞:阿信[00:10.00]檀星洲 製作[00:15.00][00:20.00][00:23.46]醒在陌生的地方 鏡頭變成了刀槍[00:28.99]耳語也變成了真相[00:33.27]吉他告別了肩膀 詩人棄守了邊疆[00:38.27]我們活在巨大片廠[00:42.07]幸運的孩子 爬上了殿堂[00:47.35]成果代價都要品嘗[00:53.15]單純的孩子 是否變了樣[00:58.65]跟著遊戲規則 學著成長[01:05.57]轟轟烈烈的排行 沸沸揚揚的頒獎[01:10.12]跟著節奏我常迷惘[01:14.25]當人心變成市場 當市場變成戰場[01:19.43]戰場埋葬多少理想[01:23.16]回想著理想 稀薄的希望[01:28.71]走著鋼索我的剛強[01:33.91]偉大和偽裝 灰塵或煇煌[01:39.80]那是一線之隔 或是一線曙光[01:46.50]每個孤獨天亮 我都一個人唱[01:51.91]默默的讓著鏇律 和我心交響[01:57.50]就算會有一天 沒人與我合唱[02:03.13]至少在我的心中 還有個尚未崩壞的地方[02:11.38][02:12.26]歌手追逐銷售量 記者追逐點擊量[02:16.63]沒有誰比誰更善良[02:21.31]無論天後或天王 無論小兵或老將[02:26.09]曲終人散都要蒼涼[02:29.80]期待著彩虹 所以開了窗[02:35.35]窗外只有灼熱閃光[02:40.60]所謂的彩虹 不過就是光[02:46.28]只要心還透明 就能折射希望[02:52.28]每個孤獨天亮 我都一個人唱[02:58.37]默默的讓著鏇律 和我心交響[03:04.11]就算會有一天 沒人與我合唱[03:09.58]至少在我的心中[03:12.48]還有個尚未崩壞的地方[03:18.07]其實我們都一模一樣[03:21.47]無名卻充滿了莫名渴望[03:24.81]一生等一次 發光[03:29.89]寧願重傷也不願悲傷[03:32.70]讓傷痕變成了我的徽章[03:35.99]刺在我心髒 永遠不忘[03:44.39][04:05.00][04:15.47]默默讓著鏇律 和我心交響[04:22.49][04:27.15]至少在我的心中 自己為自己鼓掌[04:32.27]每個孤獨天亮 我都一個人唱[04:37.83]默默的讓著鏇律 和我心交響[04:44.10]就算會有一天 沒人與我合唱[04:49.70]至少在我的心中[04:52.05]還有個尚未崩壞的地方[04:57.13]孩子一樣 不肯腐爛的土壤[05:06.69][05:11.71]再唱再唱再唱再唱再唱[05:23.05][05:39.70]
"
143, 知足,"作詞：阿信作曲：阿信怎麼去擁有 一道彩虹怎麼去擁抱 一夏天的風天上的星星 笑地上的人總是不能懂 不能覺得足夠如果我愛上 你的笑容要怎麼收藏 要怎麼擁有如果你快樂 不是為我會不會放手 其實才是擁有當一陣風吹來 風箏飛上天空為了你而祈禱 而祝福 而感動終於你身影 消失在 人海盡頭才發現 笑著哭 最痛那天你和我 那個山丘那樣的唱著 那一年的歌那樣的回憶 那麼足夠足夠我天天 都品嚐著寂寞更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 當一陣風吹來 風箏飛上天空為了你而祈禱 而祝福 而感動終於你身影 消失在 人海盡頭才發現 笑著哭 最痛當一陣風吹來 風箏飛上天空為了你而祈禱 而祝福 而感動終於你身影 消失在 人海盡頭才發現 笑著哭 最痛如果我愛上 你的笑容要怎麼收藏 要怎麼擁有如果你快樂 再不是為我會不會放手 其實才是擁有知足的快樂 叫我忍受心痛知足的快樂 叫我忍受心痛[00:00.00]五月天 知足[00:04.49]作詞：阿信[00:08.51]作曲：阿信[00:12.17][00:37.36]怎麼去擁有 一道彩虹[00:42.91]怎麼去擁抱 一夏天的風[00:48.78]天上的星星 笑地上的人[00:54.82]總是不能懂 不能覺得足夠[01:06.70][03:35.48]如果我愛上 你的笑容[01:13.04][03:41.41]要怎麼收藏 要怎麼擁有[01:19.08][03:47.21]如果你快樂 不是為我[01:25.24][03:53.57]會不會放手 其實才是擁有[01:30.19][02:44.96][03:07.54]當一陣風吹來 風箏飛上天空[01:36.19][02:50.78][03:14.20]為了你而祈禱 而祝福 而感動[01:42.17][02:56.36][03:19.86]終於你身影 消失在 人海盡頭[01:48.60][03:02.78][03:26.18]才發現 笑著哭 最痛[01:58.82]那天你和我 那個山丘[02:03.69]那樣的唱著 那一年的歌[02:10.83]那樣的回憶 那麼足夠[02:15.92]足夠我天天 都品嚐著寂寞[02:22.36][03:59.19][04:05.12]知足的快樂 叫我忍受心痛 感謝 Sean  提供動態歌詞
"
144, 人生海海,"作詞：阿信作曲：阿信有一天 我在想 我到底 算是個什麼東西還是我 會不會 根本就不算東西天天都漫無目的 偏偏又想要證明 真理別人從屁股放屁 我卻每天每天的說要革命就算是這個世界 把我拋棄 而至少快樂傷心我自己決定所以我說 就讓它去 我知道潮落之後一定有潮起 有什麼了不起常常我 豁出去 拼了命 走過卻沒有痕跡可是我 從不怕 挖出我火熱的心手上有一個硬幣 反面就決定放棄 嗝屁但是啊在我心底 卻完完全全不想放棄就算是這個世界 把我拋棄 而至少快樂傷心我自己決定更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 所以我說 就讓它去 我知道潮落之後一定有潮起 有什麼了不起** 間奏 **常常我 閉上眼睛 聽到了海的呼吸 是你溫柔的藍色潮汐 告訴我沒有關係就算真的這個世界 把我拋棄 而至少快樂傷心我自己決定所以我說 就讓它去 我知道潮落之後一定有潮起 我不能忘記無論是我的明天 要去哪裡 而至少快樂傷心我自己決定所以我說 就讓他去 我知道潮落之後一定有潮起有什麼了不起有什麼了不起啦...啦..啦...啦...啦..啦...
"
145, 春天的吶喊,"作詞：阿信作曲：怪獸不要叫我比賽 不要再看我成績單不要再無奈 不要再忍耐 不要再讓我傷肝天天都火腿蛋 天天都排骨雞腿飯我需要扭轉 我需要意外 我需要感覺存在當陽光很冷淡 心情很吉普賽沒人能擋住我 跟平凡拜拜方向盤指向南 一路都不轉彎除非我看到沙灘 看到大海 看到未來爽要吶喊 不爽更要喊 壓力要甩 憂鬱要推翻爽要吶喊 用力的吶喊 喊到流汗 喊到沒遺憾一生能有幾次 跟世界宣戰不想再當模範 不想要再當乖乖牌我只想搖擺 我只想旋轉 我只想high到腿軟讓冬天被打敗 讓春天衝上了舞台讓熱血變紅 讓天空變藍 讓我把無聊炸開更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 看羚羊草枝擺 我愛上大自然來不及等淚乾 來不及防曬浪漫只怕太慢 痛快只怕太快快讓我看到沙灘 看到大海 看到未來爽要吶喊 不爽更要喊 壓力要甩 憂鬱要推翻爽要吶喊 用力的吶喊 喊到流汗 喊到沒遺憾一生能有幾次 跟世界宣戰當陽光很冷淡 心情很吉普賽沒人能擋住我 跟平凡拜拜方向盤指向南 一路都不轉彎除非我看到沙灘 看到大海 看到未來爽要吶喊 不爽更要喊 壓力要甩 憂鬱要推翻爽要吶喊 用力的吶喊 喊到流汗 喊到沒遺憾一生能有幾次 跟世界宣戰一生能有幾次 終於沒人管一生能有幾次 跟世界宣戰 感謝 A-KUEI  修正歌詞
"
146, 離開地球表面,"作詞：阿信作曲：阿信一顆心噗通噗通的狂跳 一瞬間煩惱煩惱煩惱全忘掉我甩掉地球 地球甩掉 只要越跳越高(我甩掉地球 地球甩掉 只要越跳越高)丟掉手錶 丟外套 丟掉背包 再丟嘮叨丟掉電視 丟電腦 丟掉大腦 再丟煩惱衝啥大 衝啥小 衝啥都有人唱反調 恨得多 愛得少只想越跳越瘋 越跳越高 把地球甩掉一顆心噗通噗通的狂跳 一瞬間煩惱煩惱煩惱全忘掉我再也不要 再也不要 委屈自己一秒一顆心噗通噗通的狂跳 一瞬間煩惱煩惱煩惱全忘掉我甩掉地球 地球甩掉 只要越跳越高 come on (jump)丟掉手錶 丟外套 丟掉背包 再丟嘮叨丟掉電視 丟電腦 丟掉大腦 再丟煩惱更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 野心大 膽子小 跳舞還要靠別人教 恨得多 愛得少只想越跳越瘋 越跳越高 把地球甩掉一顆心噗通噗通的狂跳 一瞬間煩惱煩惱煩惱全忘掉我再也不要 再也不要 委屈自己一秒一顆心噗通噗通的狂跳 一瞬間煩惱煩惱煩惱全忘掉我甩掉地球 地球甩掉 只要越跳越高我甩掉地球 地球甩掉 只要越跳越高一顆心噗通噗通的狂跳 一瞬間煩惱煩惱煩惱全忘掉我再也不要 再也不要 委屈自己一秒come on! 一顆心噗通噗通的狂跳 一瞬間煩惱煩惱煩惱全忘掉我甩掉地球 地球甩掉 只要越跳越高我甩掉地球 地球甩掉 只要越跳越高come on!jump!jump!jump!jump!come on!jump!jump!jump!jump! 感謝 演唱會LIVE 版本 ( 歌詞 部分跟CD版本不同)  提供歌詞
"
147, DNA,"作詞：阿信作曲：阿信那是誰 用掉了  我的牙膏    我的鞋 和外套  是誰穿走了那是誰 在我家  大方洗澡    鏡子前 他和我  一樣的外表誰搬進  我的大腦   誰綁住  我的手腳是DNA  唱我反調   還是我  的命運  不敢自編自導想要叫  那就叫  想甩就甩跳就跳跳更高  別靠腰  要靠心臟的火藥要不要  難道要  別人幫你決定好好不好  就現在  搶回自己的心跳  自己的心跳那是誰 總是說  有夠衰小    那是誰 只禱告  只會打嘴砲那是誰 被通緝  正在逃跑    罪名是 綁架了  自己的微笑更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 誰搬進  我的大腦   誰綁住  我的手腳是DNA  唱我反調   還是我  的命運  不敢自編自導想要叫  那就叫  想甩就甩  跳就跳跳更高  別靠腰  要靠心臟  的火藥要不要  難道要  別人幫你  決定好好不好  就現在  搶回自己  的心跳想要叫  那就叫  想甩就甩  跳就跳跳更高  別靠腰  要靠心臟  的火藥要不要  難道要  別人幫你  決定好好不好  就現在  搶回自己  的心跳心跳  跳躍  狂奔  奔跑
"
148, 笑忘歌,"作詞：阿信作曲：怪獸屋頂的天空是我們的 放學後夕陽也都會是我們的不會再讓步更多了唱一首屬於我們的歌 讓我們的傷都慢慢慢的癒合明天我又會是全新的 OH ~青春是手牽手坐上了 永不回頭的火車總有一天我們都老了 不會遺憾就OK了傷心的 都忘記了 只記得這首笑忘歌那一年天空很高 風很清澈 從頭到腳趾都快樂我和你 都約好了 要再唱這首笑忘歌這一生志願只要平凡快樂 誰說這樣不偉大呢自己和自己打一架了 想通想不通反正就是這樣了不會再流淚更多了有多少錯誤重蹈覆轍 有多少苦痛還不是都過來了更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 想起來甚至還會笑呢 OH ~青春是人生的實驗課 錯也錯的很值得就算某天唱起這首歌 眼眶會有一點濕熱傷心的 都忘記了 只記得這首笑忘歌那一年天空很高 風很清澈 從頭到腳趾都快樂我和你 都約好了 要再唱這首笑忘歌這一生志願只要平凡快樂 誰說這樣不偉大呢傷心的 都忘記了 只記得這首笑忘歌那一年天空很高 風很清澈 從頭到腳趾都快樂我和你 都約好了 要再唱這首笑忘歌這一生志願只要平凡快樂 誰說這樣不偉大呢這一生志願只要平凡快樂 誰說這樣不偉大呢誰說這樣不偉大呢 ~
"
149, 如煙,"作詞：阿信作曲：石頭我坐在床前 望著窗外 回憶滿天生命是華麗錯覺 時間是賊 偷走一切七歲的那一年 抓住那隻蟬 以為能抓住夏天十七歲的那年 吻過他的臉 就以為和他能永遠有沒有那麼一種永遠 永遠不改變擁抱過的美麗都 再也不破碎讓險峻歲月不能在臉上撒野 讓生離和死別都遙遠有誰能聽見我坐在床前 轉過頭看 誰在沉睡那一張蒼老的臉 好像是我 緊閉雙眼曾經是愛我的 和我深愛的 都圍繞在我身邊帶不走的那些 遺憾和眷戀 就化成最後一滴淚有沒有那麼一滴眼淚 能洗掉後悔化成大雨降落在 回不去的街再給我一次機會 將故事改寫還欠了他一生的 一句抱歉有沒有那麼一個世界 永遠不天黑星星太陽萬物都 聽我的指揮月亮不忙著圓缺 春天不走遠樹梢緊緊擁抱著樹葉 有誰能聽見更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 耳際 眼前 此生重演 是我來自漆黑 而又回歸漆黑人間 瞬間 天地之間 下次我 又是誰有沒有那麼一朵玫瑰 永遠不凋謝永遠驕傲和完美 永遠不妥協爲何人生最後會像一張紙屑還不如一片花瓣曾經鮮豔有沒有那麼一張書籤 停止那一天最單純的笑臉和 最美那一年書包裡面裝滿了蛋糕和汽水雙眼只有無猜和無邪 讓我們無法無天有沒有那麼一首詩篇 找不到句點青春永遠定居在 我們的歲月男孩和女孩都有吉他和舞鞋笑忘人間的苦痛 只有甜美有沒有那麼一個明天 重頭活一遍讓我再次感受曾 揮霍的昨天無論生存或生活 我都不浪費 不讓故事這麼的後悔有誰能聽見 我不要告別我坐在床前 看著指尖 已經如煙 感謝 阿靖  修正歌詞
"
150, 孫悟空 Ver. All Crew Out,"作詞：阿信作曲：怪獸瑪莎：兵荒馬亂五百年來沒改變過　花果山下滿天的烽火人類累不累啊還在你爭我奪　西天取經回來後　有沒有人有讀過怪獸:師父每年都會寄卡片來問候　五百張了算多不算多看到卡片我都想起那段奮鬥　金箍棒那麼神勇　現在只能掏掏耳朵石頭：齊天大聖是我　誰能奈何了我但是我卻依然　不小心　敗給了寂寞合唱：如果要讓我活　讓我有希望的活我從不怕愛錯　就怕沒愛過如果能有一天　再一次重返光榮記得找我　我的好朋友冠佑：聽說悟淨已經植髮治好禿頭　有了論及婚嫁的女友八戒這個豬頭手機老是不通　好色本性多雋永　好像時間從來沒走合唱：西天取完了經　東邊應該還有更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 夥伴們好不好　讓我們再拯救地球如果要讓我活　讓我有希望的活我從不怕愛錯　就怕沒愛過如果能有一天　再一次重返光榮記得找我　我的好朋友伴唱：如果要讓我活　讓我有希望的活我從不怕愛錯　就怕沒愛過如果能有一天　再一次重返光榮記得找我　我的好朋友阿信：如果要讓我活　讓我有希望的活我從不怕愛錯　就怕沒愛過如果能有一天　再一次重返光榮記得找我　我的好朋友記得找我　我的好朋友 感謝 冰 周舟  修正歌詞
"
151, 約翰藍儂+我,"作詞：阿信、瑪莎作曲：怪獸[約翰藍儂]能不能暫時把你的夢想給我　在勇氣快消失的時候總有一天　要人們叫我披頭　最後沒成功　也做過最美的夢那年冬天　子彈　它給了你自由沒了　軀殼　就活在人們心中看著　今天　你會笑還是會搖頭整個世界　曾經　都跟著你作夢如今和平　依然在歌曲裡頭猜忌　戰火　還跟著我一起生活能不能暫時把你的勇氣給我　在夢想快消失的時候讓我的歌　用力的穿過天空　為我愛的人做一秒英雄能不能暫時把你的夢想給我　在勇氣快消失的時候總有一天　要人們叫我披頭　最後沒成功　也做過最美的夢[我]還記得　小時候作文簿上的志願那天真　的幻想如今都到哪裡躲藏還記得　小時候作文簿上的志願那天真　的幻想如今都到哪裡躲藏
"
152, 最重要的小事,"作詞：阿信作曲：瑪莎我 走過動盪日子 追過夢的放肆 穿過多少生死卻 假裝若無其事 穿過半個城市 只想看你樣子這一刻 最重要的事是屬於你 最小的事世界紛紛擾擾喧喧鬧鬧 什麼是真實為你跌跌撞撞傻傻笑笑 買一杯果汁就算庸庸碌碌匆匆忙忙 活過一輩子也要分分秒秒年年日日 全心守護你最小的事我 就算壯烈前世 征服滾滾亂世 萬人為我寫詩而 幸福卻是此時 靜靜幫你提著 哈囉凱蒂袋子這一刻 最重要的事更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 是屬於你 最小的事世界紛紛擾擾喧喧鬧鬧 什麼是真實為你跌跌撞撞傻傻笑笑 買一杯果汁就算庸庸碌碌匆匆忙忙 活過一輩子也要分分秒秒年年日日 全心守護你最小的事你 笑得像個孩子 每個平凡小事 變成永恆故事世界紛紛擾擾喧喧鬧鬧 什麼是真實為你跌跌撞撞傻傻笑笑 買一杯果汁就算庸庸碌碌匆匆忙忙 活過一輩子也要分分秒秒年年日日 全心守護你最小的事最重要的事 oh...
"
153, 天使,"作詞：阿信作曲：怪獸像孩子依賴著肩膀 像眼淚依賴著臉龐你就像天使一樣 給我依賴 給我力量像詩人依賴著月亮 像海豚依賴海洋你是天使 你是天使你是我最初和最後的天堂你就是我的天使 保護著我的天使 從此我再沒有憂傷你就是我的天使 給我快樂的天使 甚至我學會了飛翔飛過人間的無常 才懂愛才是寶藏不管世界變得怎麼樣 只要有你就會是天堂像孩子依賴著肩膀 像眼淚依賴著臉龐你就像天使一樣 給我依賴 給我力量像詩人依賴著月亮 像海豚依賴海洋更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 你是天使 你是天使你是我最初和最後的天堂你就是我的天使 保護著我的天使 從此我再沒有憂傷你就是我的天使 給我快樂的天使 甚至我學會了飛翔飛過人間的無常 才懂愛才是寶藏不管世界變得怎麼樣 只要有你就會是天堂像孩子依賴著肩膀 像眼淚依賴著臉龐你就像天使一樣 給我依賴 給我力量像詩人依賴著月亮 像海豚依賴海洋你是天使 你是天使你是我最初和最後的天堂最後的天堂最後的天堂 感謝 此為演唱會版本 歌詞部分不同  提供歌詞
"
154, 起來,"作詞：陳如山作曲：陳如山起來 我要你看得見 再大的風雨 要用力飛起來 或許你覺得累 記得我 在末日來臨之前海浪在退潮之前 將我消失在泡沫裡面我承受這份孤單 留下腳印在沙灘遠方燈火通明 讓海和天一樣黑微風吹動風帆 失去引力向前追突然間我才發現 前方燈塔已熄滅我又被影子拉回地面被夜晚冷卻的沙灘 快樂悲傷浮在上邊無法抗拒這味道 讓空氣分割我的臉忽然間我才了解 就在起飛的那一瞬間我不能獨自在海上漂浮於是我閉上眼睛去撫摸在黑暗中掙扎的光線於是我又開始這疼痛感覺起來 我要你看得見 再大的風雨 要用力飛起來 或許你覺得累 記得我 在末日來臨之前更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 感覺全身在顫抖 無法用心對齊妳我的腳步太多太快來不及去接受 太多太遠太過份執著鼓起勇氣才看見失去理由起來 我要你看得見 再大的風雨 要用力飛起來 或許你覺得累 記得我 在末日來臨之前起來 我要你看得見 再大的風雨 要用力飛起來 或許你覺得累 記得我 在末日來臨之前起來 起來 oh............起來 起來 oh............起來 起來~ oh............起來 起來~ oh............起來 起來~ 記得我 在末日來臨之前[00:00.50]五月天-起來[00:02.36][00:09.90][00:40.29][01:33.23][02:16.45][02:48.15][03:28.96][04:29.11][05:54.29][00:06.70]詞：陳如山[00:07.95]曲：陳如山[00:11.21][02:17.50][03:30.07][04:01.14]起來　我要妳看得見[00:19.21][02:26.82][03:41.14][04:09.29]再大的風雨　要用力飛[00:25.18][02:32.57][03:46.93]起來　或許妳覺得累[00:33.62][02:40.76][03:54.93][04:23.37][05:47.25]記得我　在末日來臨之前[00:44.84]海浪在退朝之前　將我消失在泡沫裡面[00:58.48]我承受這份孤單　留下腳印在沙灘[01:05.93]遠方燈火通明　讓海和天一樣黑[01:12.87]微風吹動風帆　失去引力向前追[01:20.07]突然間我才發現　前方燈塔已熄滅[01:27.21]我又被影子　拉回地面[01:34.43]被夜晚冷卻的沙灘　快樂悲傷浮在上面[01:41.06]無法抗拒這味道　讓空氣分割我的臉[01:48.23]突然間我才瞭解　就在起飛的那一瞬間[01:55.32]我不能獨自在　海上漂浮[02:01.29]於是我閉上眼睛去撫摸　在黑暗中掙扎的光線[02:08.87]於是我又開始這　疼痛感覺[03:01.71]感覺全身在顫抖　無法用心對齊妳我的腳步[03:14.79]太多太快來不及去接受　太多太遠太過分執著[03:23.51]鼓起勇氣才看見　失去理由[04:15.51]起來　或許妳覺得覺得累[04:31.03][04:58.39][05:25.36]起來　起來　起來Ah～[04:42.75][05:11.64]起來　起來　起來Ah～Oh[05:39.31]起來　起來 感謝 woieyufan  修正歌詞
"
