,Name,Lyric
20, 情歌沒有告訴你,"作詞：李焯雄作曲：饒善強製作人：朱敬然有些事你不必問 有些人你不必等許多細節已湮沒 還記得那副歌情話被現實反駁 還不如一句情歌安慰了寂寞 也餵養寂寞聽著那熟悉前奏回憶逆流成河 淹沒你我那些情歌 是我 為你唱過別後那片天空沒有如果 沒說的 希望你會懂愛恨忐忑 是你 陪我走過情歌沒有告訴你我只唱勇氣沒勇氣還是沒結果在每個夢醒時分 誰會陪你數傷痕許多細節都復活 當唱起那首歌有些話並不能說 卻能夠不斷安可它讓你感動 也讓你心痛那些情歌 是我 為你唱過曾觸摸的天空那些悸動 沒說的 用微笑帶過更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 愛恨忐忑 是你 陪我走過情歌沒有告訴你我只唱勇氣沒勇氣還是沒結果愛是什麼 感動宇宙感動不了你又算什麼這不是歌 是寂寞的出口那些情歌 是我 為你唱過再沒有對錯那些溫柔 希望你會懂那些情歌 是我 為你唱過我們都該快樂那些沈默 沒說的 不要變負荷愛恨忐忑 是你 陪我哼過情歌沒有告訴你我再捨不得沒有捨還是不會得那些情歌 是我如果你會 想我那些情歌 是我沒告訴你 是我[ti:情歌沒有告訴你][ar:梁靜茹][al:][by:253057646][00:00.24]梁靜茹 - 情歌沒有告訴你[00:09.14][00:12.50]作詞：李焯雄 作曲：饒善強[00:15.34][00:17.68]紫.ｓe製作 QQ：253057646[00:29.20][00:35.90]有些事你不必問 有些人你不必等[00:43.56]許多細節已淹沒 還記得那副歌[00:51.18]情話被現實反駁 還不如一句情歌[00:56.92]安慰了寂寞 也餵養寂寞[01:03.55][01:04.42]聽著那熟悉前奏[01:08.28]回憶逆流成河 淹沒你我[01:15.02][01:16.41]那些情歌 是我 為你唱過[01:22.52]別後那片天空[01:26.17]沒有如果 沒說的 希望你會懂[01:30.26]愛恨忐忑 是你 陪我走過[01:36.74]情歌沒有告訴你我[01:40.42]只唱勇氣沒勇氣還是沒結果[01:46.49][01:47.95]在每個夢醒時分 誰會陪你數傷痕[01:55.62]許多細節都復活 當唱起那首歌[02:02.87]有些話並不能說 卻能夠不斷安可[02:08.56]它讓你感動 也讓你心痛[02:15.92][02:17.74]那些情歌 是我 為你唱過[02:23.34]曾觸摸的天空[02:27.05]那些悸動 沒說的 用微笑帶過[02:31.23]愛恨忐忑 是你 陪我走過[02:37.67]情歌沒有告訴你我[02:41.39]只唱勇氣沒勇氣還是沒結果[02:45.38][02:46.40]愛是什麼 感動宇宙[02:49.56]感動不了你又算什麼[02:53.12]這不是歌 是寂寞的出口[03:00.73][03:01.69]那些情歌 是我 為你唱過[03:08.76]再沒有對錯[03:12.36]那些溫柔 希望你會懂[03:18.64][03:19.55]那些情歌 是我 為你唱過[03:26.17]我們都該快樂[03:29.72]那些沉默 沒說的 不要變負荷[03:33.96]愛恨忐忑 是你 陪我哼過[03:40.47]情歌沒有告訴你我[03:44.05]再捨不得沒有捨還是不會得[03:48.32]那些情歌 是我[03:55.52]如果你會 想我[04:02.55]那些情歌 是我[04:09.56]沒告訴你 是我[04:16.48]那些情歌 是我[04:23.10] 感謝 笨糖  修正歌詞 友站連結： 『128√e980』　
"
21, 給還沒有遇見的你,"作詞：周耀輝作曲：周谷淳是否經過一些事一些情才會更懂得愛你我所碰過的糾纏 還有難過的遺憾不可能沒有意義彷彿天空下過雨飄過雲才會更接近大地我不再隨便瘋狂 卻不能停止渴望就當我承諾自己答應你我獻出我的最美的最好的最後的愛一次成熟的愛一次願以生命完成餘下的生命我會的陪你活得更美麗不為別的愛著你愛著你愛著你就像愛自己我會的如果某天遇見了你更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 真的我會如此愛你 愛你彷彿天空下過雨飄過雲才會更接近大地我不再隨便瘋狂 卻不能停止渴望就當我承諾自己答應你我期待你的最美的最好的最後的愛一次成熟的愛一次願以生命完成餘下的生命我會的陪你活得更美麗我每一天的仰慕你勸告你鼓勵你更加愛自己我會的就算還沒有遇見你真的我已如此愛你 愛你[00:00.50]梁靜茹 給還沒有遇見的你[00:02.40]作詞：周耀輝 作曲：周谷淳[00:20.64]是否經過一些事一些情 才會更懂得愛你[00:34.87]我所碰過的糾纏 還有難過的遺憾[00:41.96]不可能沒有意義[00:48.46][02:25.87]彷彿天空下過雨飄過雲 才會更接近大地[01:01.54][02:39.93]我不再隨便瘋狂 卻不能停止渴望[01:09.73][02:47.07]就當我承諾自己答應你[01:15.53]我獻出我的最美的[01:20.92]最好的最後的愛一次 成熟的愛一次[01:30.81][03:07.87]願以生命完成餘下的生命[01:36.32][03:13.65]我會的陪你活得更美麗[01:44.36]不為別的愛著你 愛著你愛著你就像愛自己[01:55.20]我會的如果某天遇見了你[02:03.00]真的我會如此愛你 愛你[02:53.09]我期待你的最美的[02:57.37]最好的最後的愛一次 成熟的愛一次[03:20.64]我每一天的仰慕你[03:25.04]勸告你鼓勵你更加愛自己[03:33.23]我會的就算還沒有遇見你[03:41.26]真的我已如此愛你 愛你
"
22, 你會不會,"作詞：李焯雄作曲：宇珩房間是你的氣息你還沒醒靜靜地頭挨著你你伸手握我手心這是真的還是種夢境被捧在手心還是不確定愛來來去去走走停停無論多小心說過不放感情直到我遇見你這不是運氣是種默契卻讓我恐懼喔~你會不會美麗往往都易碎對不對遺憾變暖意暖意變淚滴淚滴變成鑽石我珍惜被你珍惜愛是水晶好透明又怕被跌碎的心偷偷竊喜 屏住呼吸更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 愛來來去去走走停停無論多小心說過不放感情直到我遇見你這不是運氣是種默契卻讓我恐懼你會不會熱情往往會減退對不對愛來來去去走走停停無論多小心說過不放感情不再患得患失這不是運氣是種篤定更怕會失去你會不會決心最後會撤退會不會[00:00.00]你會不會[00:08.00]作詞：李焯雄[00:13.90]作曲：宇珩[00:18.30].....[00:20.40]房間是你的氣息你還沒醒[00:28.00]靜靜的頭挨著你[00:31.20]你伸手握我手心[00:35.05]這是真的 還是種夢境[00:42.60]沒捧在手心還是不確定[00:50.00][02:17.75][03:05.05]愛來來去去走走停停無論多小心[00:58.00][02:25.45]說過不放感情[01:01.80][02:29.40]直到我遇見你[01:05.30][02:32.90]這不是運氣 是種默契[01:09.35][02:37.05]卻讓我恐懼[01:12.50][02:40.15][03:27.90]OH ~ 你會不會[01:16.15]美麗往往都易碎[01:19.55][02:47.35]對不對[01:24.15][02:53.20]# 間奏 #[01:48.35]遺憾變暖意 暖意變淚滴[01:55.50]淚滴變成鑽石 我珍惜被你珍惜[02:02.55]愛是水晶[02:06.00]好透明又怕被跌碎的心[02:10.35]偷偷竊喜 屏住呼吸[02:44.25]熱情往往會減退[03:13.15]說過不放感情不再患得患失[03:20.55]這不是運氣[03:22.60]是種篤定 更怕會失去[03:31.70]決心最後會撤退...[03:38.85]會不會
"
23, 不為失戀說抱歉,"作詞：小寒作曲：陳穎見窄小老街尾有家書店二樓拐彎處專賣詩篇喜歡它帆布窗簾 用來遮掩有個我窩在裡頭一整年咖啡館就在十字路邊紅白的陽篷襯托藍天主人她設想周全 view任意挑選單座位也有賞心的特權有時愛情一眨眼 靠著的肩變失眠遺失了一句永遠 地球轉速沒增減感情只是生命的部份景點失戀和失敗的人沒關連我們不為失戀說抱歉溜狗的情侶在把手牽更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 公寓有個誰住進對面別小看我的異性緣 幸福隨時上演離合的循環人一生 難免經歷好幾遍有時愛情一眨眼 靠著的肩變失眠遺失了一句永遠 地球轉速沒增減感情只是生命的部份景點失戀和失敗的人沒關連我們不為失戀而自憐可能愛情一眨眼 就把回憶當留言不能存檔到永遠時間久顏色會淺假如愛情來去只須一眨眼下一秒說不定他會出現我們不為失戀說抱歉[00:00.00]梁靜茹--不為失戀說抱歉[00:04.67]作詞：小寒[00:06.47]作曲：陳穎見[00:23.28]窄小老街尾有家書店[00:30.73]二樓拐彎處專賣詩篇[00:36.76]喜歡它帆布窗簾 用來遮掩[00:44.13]有個我窩在裡頭一整年[00:52.27]咖啡館就在十字路邊[00:59.38]紅白的陽篷襯托藍天[01:05.41]主人她設想周全 view任意挑選[01:13.12]單座位也有賞心的特權[01:20.19][02:50.99]有時愛情一眨眼 靠著的肩變失眠[01:27.79][02:58.15]遺失了一句永遠 地球轉速沒增減[01:35.04][03:05.37]感情只是生命的部份景點[01:40.69][03:10.98]失戀和失敗的人沒關連[01:45.79][03:48.48]我們不為失戀說抱歉[02:22.04]溜狗的情侶在把手牽[02:29.42]公寓有個誰住進對面[02:35.32]別小看我的異性緣 幸福隨時上演[02:43.33]離合的循環人一生 難免經歷好幾遍[03:16.24]我們不為失戀而自憐[03:23.26]可能愛情一眨眼 就把回憶當留言[03:30.51]不能存檔到永遠時間久顏色會淺[03:37.79]假如愛情來去只須一眨眼[03:43.43]下一秒說不定他會出現
"
24, 我就知道那是愛,"作詞：李焯雄/彭學斌作曲：彭學斌有點晚了早就該已回去 但不想回去感覺氣氛很好很開心 有什麼在進行手牽了 心跳著 我說著 你笑了怎麼會一切都像很可行 原來啊就是你我就知道那是愛 不然你不會這麼快發現你正在將愛一點點說出來噢噢噢噢噢 快樂湧上來噢噢噢噢噢 關鍵字是愛對了就很快安靜對望也像告白把心都打開讓愛一點點走進來噢噢噢~~~什麼都別帶原來愛只需要真心愛你送我回家早就開過頭 還想再聊下去這城市有人分 就有人愛 時機就是現在手牽了 心跳著 不為什麼 就笑了這一顆心好像換了新電池 升級了愛的能力我就知道那是愛 不然你不會這麼快更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 發現我正在將愛一點點說出來噢噢噢噢噢 快樂湧上來噢噢噢噢噢 關鍵字是愛對了就很快並肩坐著就很精彩把心都打開讓愛一點點走進來噢噢噢~~ 簡單的意外原來愛只需要真心愛我就知道那是愛 不然你不會這麼快發現我正在將愛一點點說出來噢噢噢噢噢 快樂湧上來噢噢噢噢噢 關鍵字是愛對了就很快並肩坐著就很精彩把心都打開讓愛一點點走進來噢噢噢~~簡單的意外原來愛只需要真心愛並沒有例外原來愛只需要真心愛[00:00.00]梁靜茹--我就知道那是愛[00:06.41]作詞：李焯雄 彭學斌[00:11.19]作曲：彭學斌[04:14.32][00:15.62][00:19.75]有點晚了早就該已回去 但不想回去[00:28.81]感覺氣氛很好很開心 有什麼在進行[00:36.77]手牽了 心跳著 我說著 你笑了[00:45.72]怎麼會一切都像很可行 原來啊就是你[00:55.82][02:23.95][03:22.90]我就知道那是愛 不然你不會這麼快[01:00.81]發現你正在將愛一點點說出來[01:05.49][02:33.63][03:32.63]噢噢噢噢噢 快樂湧上來[01:09.96][02:38.11][03:36.89]噢噢噢噢噢 關鍵詞是愛[01:14.17]對了就很快安靜對望也像告白[01:18.69][02:47.21][03:46.09]把心都打開讓愛一點點走進來[01:23.66]噢噢噢~~~什麼都別帶[01:29.91][02:58.28][03:57.10]原來愛只需要真心愛[03:03.73][01:35.03]~間奏~[01:48.17]你送我回家早就開過頭 還想再聊下去[01:57.13]這城市有人分 就有人愛 時機就是現在[02:05.13]手牽了 心跳著 不為什麼 就笑了[02:14.08]這一顆心好像換了新電池[02:18.53]升級了愛的能力[02:29.14][03:27.99]發現我正在將愛一點點說出來[02:42.56][03:41.46]對了就很快並肩坐著就很精彩[02:51.61][03:50.72]噢噢噢~~ 簡單的意外[04:04.63]並沒有例外原來愛只需要真心愛 感謝 瑀兒  修正歌詞
"
25, 一家一,"演唱：梁靜茹 & 張智成作詞：李焯雄作曲：魏文浩 Josephine Ang @怪獸音樂新娘穿上白紗 潔白優雅在這剎那應該有煙花女大當嫁 成就一段佳話新郎格外瀟灑 西裝挺拔開花結果再發新芽男大當婚 今天抱最愛回家愛的加法一加一是無限大用愛將愛增加擋歲月風沙一家一等於家一家一等於家願意嗎到永遠愛護她願意嗎不論貧富好壞照顧他二合為一你和她不離不棄好嗎願意嗎包容他相信他因為嫁就是給女孩一個家好嗎就一句話 真心疼愛她就等你回答 願意嗎新娘穿上白紗 再等一下要拋花球把幸福傳下女大當嫁 成就一段佳話看新郎格外瀟灑你找到她開花結果再發新芽男大當婚 今天抱最愛回家更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 愛的加法一加一是無限大用愛將愛增加擋歲月風沙一家一等於家一家一我們的家願意嗎到永遠愛護她願意嗎不論貧富好壞照顧他二合為一你和他 不離不棄好嗎願意嗎包容他相信他因為嫁就是給女孩一個家好嗎就一句話 真心體貼他就等你回答 願意嗎把你獻給她 榮耀歸於她成就他鼓勵他 要牽著她過每一個當下願意嗎到永遠感謝她願意嗎不論貧富好壞感謝他二合為一你和她 不離不棄好嗎願意嗎忍耐她相信她因為嫁就是給女孩一個家好嗎 就一句話 讓心找到家請一起回答 願意嗎I DO YES I DO[00:00.00]梁靜茹-一家一[00:04.67]作詞：李焯雄[00:06.47]作曲：魏文浩[00:26.75]新娘穿上白紗 潔白優雅[00:32.34]在這剎那應該有煙花[01:00.10][02:30.10]用愛將愛增加[02:02.09]要拋花球把幸福傳下[00:35.95][02:05.94]女大當嫁 成就一段佳話[00:41.70]新郎格外瀟灑 西裝挺拔[00:47.26]開花結果再發新芽[00:50.56][02:20.58]男大當婚 今天抱最愛回家[00:55.90][02:25.65]愛的加法一加一是無限大[01:03.80][02:33.52]當歲月風沙一家一等於家[01:08.58][02:38.22]一家一等於家[01:11.75][02:45.51]願意嗎到永遠愛護她[01:15.44][02:49.11]願意嗎不論貧富好壞照顧他[01:19.64][02:53.33]二合為一你和她[01:22.76][02:56.47]不離不棄好嗎[01:26.78][03:00.51]願意嗎包容他相信他[01:30.42][03:04.21][03:54.89]因為嫁就是給女孩一個家[01:33.76]好嗎就一句話 真心疼愛她[01:39.33][03:13.11]就等你回答 願意嗎[01:44.52][01:56.65]新娘穿上白紗 再等一下[02:11.54]看新郎格外瀟灑[02:14.83]你找到她開花結果再發新芽[03:07.54]好嗎就一句話 真心體貼他[03:17.25]把你獻給她 榮耀歸於她[03:21.98]成就他鼓勵他 要牽著她[03:26.63]過每一個當下[03:36.21]願意嗎到永遠感謝她[03:39.91]願意嗎不論貧富好壞感謝他[03:44.19]二合為一你和她 不離不棄好嗎[03:51.14]願意嗎忍耐她相信她[03:58.19]好嗎 就一句話 讓心找到家[04:03.72]請一起回答 願意嗎[04:12.83]喔~ 喔~ I DO I DO YES I DO
"
26, 如果冰箱會說話,"作詞：李焯雄作曲：張向榮只有汽水和洋芋片就一個人吃你習慣隨便泡菜配泡麵 冰箱像擺設半夜你打開剩荒蕪一片 喔 ~眨眼 塞滿甜點兩人份的愛好新鮮胃直通心間 期待每一天每道菜都是愛的箴言別驚訝如果冰箱會說話去愛吧它代你回答啦啦啦啦酸甜苦辣要有肚量全部吞下別驚訝冰箱會說話這剎那你擁有魔法啦啦啦啦酸甜苦辣愛是容納並不論代價凌晨三點 你又失眠又一個人吃牛奶已變酸過期的思念未解凍愛戀冷凍的水餃冷戰的時間喔~閉眼 拋棄前嫌為你熬的湯好鮮甜苦瓜也是甜你為她改變更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 冰箱好飽滿你在熱戀別驚訝如果冰箱會說話去愛吧它代你回答啦啦啦啦酸甜苦辣要有肚量全部吞下別驚訝冰箱會說話這剎那你擁有魔法啦啦啦啦酸甜苦辣愛是容納並不論代價北極熊純白的雪花 任意門通往的炎夏冰箱開花味蕾開花 見證愛的當下雪橇狗舌尖的雪花 任意門那年的暑假冰箱開花這是愛吧 見證她的魔法別驚訝如果冰箱會說話去愛吧它代你回答啦啦啦啦酸甜苦辣要有肚量全部吞下別驚訝冰箱會說話鐵石心愛也能感化啦啦啦啦酸甜苦辣冰心一片你統統笑納啦~~[00:00.00]梁靜茹--如果冰箱會說話[00:04.67]作詞：李焯雄[00:06.47]作曲：張向榮[00:18.70]只有汽水和洋芋片[00:22.15]就一個人吃你習慣隨便[00:25.65]泡菜配泡麵 冰箱像擺設[00:29.54]半夜你打開剩荒蕪一片 喔 ~[00:33.78]眨眼 塞滿甜點[00:36.86]兩人份的愛好新鮮[00:40.31]胃直通心間 期待每一天[00:44.30]每道菜都是愛的箴言[00:47.87][02:01.86][03:04.54]別驚訝如果冰箱會說話[00:51.63][02:05.54][03:08.32]去愛吧它代你回答[00:55.36][01:10.08][02:09.14][02:23.88][03:11.98][03:26.72]啦啦啦啦酸甜苦辣[00:59.68][02:13.37][03:16.33]要有肚量全部吞下[01:03.13][02:16.97][03:19.83]別驚訝冰箱會說話[01:06.48][02:20.28]這剎那你擁有魔法[01:14.48][02:28.12]愛是容納並不論代價[01:19.00][02:32.00][01:32.52]凌晨三點 你又失眠[01:36.02]又一個人吃牛奶已變酸[01:39.26]過期的思念未解凍愛戀[01:43.38]冷凍的水餃冷戰的時間 喔~[01:47.65]閉眼 拋棄前嫌[01:50.70]為你熬的湯好鮮甜[01:54.05]苦瓜也是甜你為她改變[01:58.01]冰箱好飽滿你在熱戀[02:36.21]北極熊純白的雪花 任意門通往的炎夏[02:43.40]冰箱開花味蕾開花 見證愛的當下[02:50.89]雪橇狗舌尖的雪花 任意門那年的暑假[02:58.23]冰箱開花這是愛吧 見證她的魔法[03:23.06]鐵石心愛也能感化[03:31.08]冰心一片你統統笑納[03:37.54]啦~~
"
27, 直覺,"作詞：陳奕勤/鄒漢偉作曲：陳奕勤/派仔洪什麼話都不要說 你要的快樂我全都能懂一個眼神就足夠 你的微笑就述說了所有你和我同時喜歡一本小說同樣的愛上了自由 我們都明白了我的直覺告訴我 直覺不會錯不必說破 你心裡想的就是我心事都給我猜透我的直覺告訴我 直覺就是我小小動作 把秘密都告訴了我點點頭 就讓我守在你左右 不走什麼話都不要說 你要的快樂我全都能懂一個眼神就足夠 你的微笑就述說了所有更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 你和我同時喜歡一本小說同樣的愛上了自由 我們都明白了我的直覺告訴我 直覺不會錯不必說破 你心裡想的就是我心事都給我猜透我的直覺告訴我 直覺就是我小小動作 把秘密都告訴了我點點頭 就讓我守在你左右 不走我的直覺它告訴我 你心裡想的人是我我的直覺它對我說 讓我守候在你左右[00:00.00]梁靜茹--直覺[00:04.67]作詞：陳奕勤 鄒漢偉[00:06.47]作曲：陳奕勤 派仔洪[00:22.89][01:57.93]什麼話都不要說[00:25.89][02:00.98]你要的快樂我全都能懂[00:31.90][02:07.05]一個眼神就足夠[00:35.03][02:10.08]你的微笑就述說了所有[00:39.91][02:14.90]你和我同時喜歡一本小說[00:46.97][02:22.02]同樣的愛上了自由[00:52.59][02:27.75]我們都明白了[00:57.80][01:15.88][02:32.63][02:50.80]我的直覺告訴我[01:01.18][02:36.20]直覺不會錯[01:03.38][02:38.47]不必說破 你心裡想的就是我[01:09.10][02:44.38]心事都給我猜透[01:19.25][02:54.33]直覺就是我[01:21.47][02:56.52]小小動作 把秘密都告訴了我[01:27.33][03:02.47]點點頭 就讓我守在你左右 不走[01:41.00][03:16.99]我的直覺它告訴我[03:21.50]你心裡想的人是我[03:26.05]我的直覺它對我說[03:30.63]讓我守候在你左右
"
28, 慢慢來比較快,"作詞：李焯雄作曲：梁翹柏讓葡萄慢慢暈開 釀成芳香再醒來有些事其實急不來等知了蛻變歸來 等蟬聲夏夜散開急不來總有些人需要再等待慢慢來卻比較快來得快去得也快煙火痛快到頭來卻空白用忍耐種下愛等待花開讓時間慢慢暈開 釀成智慧喝起來有些事其實急不來讓挫敗沈澱下來 人生是延長比賽急不來總有障礙客觀的存在慢慢來會比較快來得快去得也快煙火痛快到頭來卻空白更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 用忍耐撐下來等待花開放空慢慢來 專注比較快放心慢慢來 別驚動未來時光會淘汰所有悲哀把好的留下來讓等待不留白慢慢來卻比較快來得快去得也快煙火痛快到頭來卻空白用忍耐相信愛依然期待慢慢來會比較快來得快去得也快煙火痛快到頭來卻空白用忍耐撐下來等待花開慢慢來慢慢比較精彩[00:00.00]梁靜茹 - 慢慢來比較快[00:05.00]作詞：李焯雄[00:09.82]作曲：梁翹柏[00:14.35][00:18.97]讓葡萄慢慢暈開 釀成芳香再醒來[00:23.66]有些事其實急不來[00:28.25]等知了蛻變歸來 等蟬聲夏夜散開[00:32.83]急不來總有些人需要再等待[02:12.01][00:37.50]慢慢來卻比較快[02:35.16][02:16.65][00:42.16][01:28.31]來得快去得也快[02:39.27][02:20.71][01:32.21][00:46.33]煙火痛快到頭來卻空白[00:50.07][01:36.36]用忍耐種下愛等待花開[01:40.89][00:54.69][01:05.14]讓時間慢慢暈開 釀成智慧喝起來[01:09.72]有些事其實急不來[01:14.36]讓挫敗沈澱下來 人生是延長比賽[01:18.81]急不來總有障礙客觀的存在[02:30.50][01:23.56]慢慢來會比較快[01:44.50]放空慢慢來[01:49.09]專注比較快[01:53.66]放心慢慢來[01:58.26]別驚動未來[02:02.85]時光會淘汰所有悲哀[02:07.45]把好的留下來讓等待不留白[02:24.69]用忍耐相信愛依然期待[02:43.21]用忍耐撐下來等待花開[02:48.55]慢慢來慢慢比較精彩[02:55.98]
"
29, 別再為他流淚,"作詞：黃婷作曲：易桀齊你走了太久一定很累他錯了不該你來面對離開他就好就算了心情很乾脆他其實沒有那麼絕對遠一點你就看出真偽離開他不等於你的世界會崩潰轉個彎你還能飛就別再為他流淚別再讓他操控你的傷悲就算有一點愚昧一點點後悔也不要太狼狽他不值得你的淚把那遺憾丟在大雨的街你曾在迷失的旅途中盲目追以後為自己醉每段感情都非常珍貴他的好你就放在心扉記得有個人曾讓你那樣的心醉你笑了照亮夜幕的黑更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 什麼夢都不比你的美多少年以後想起他還有些體會那時你已無所謂就別再為他流淚別再讓他操控你的傷悲就算有一點愚昧一點點後悔也不要太狼狽他不值得你的淚把那遺憾丟在大雨的街你曾在迷失的旅途中盲目追以後為自己醉就別再為他流淚別再讓他操控你的傷悲就算有一點愚昧一點點後悔也不要太狼狽他不值得你的淚把那遺憾丟在大雨的街你曾在迷失的旅途中盲目追以後管他是誰[00:01.00]梁靜茹 - 別再為他流淚[00:03.00][01:26.37][03:34.12]製作者：Ｄ′娃[00:11.84]你走了太久一定很累[00:20.40]他錯了不該你來面對[00:24.65]離開他就好就算了[00:28.15]心情很乾脆[00:30.20]他其實沒有那麼絕對[00:36.51]遠一點你就看出真偽[00:40.71]離開他不等於你的世界會崩潰[00:46.11]轉個彎你還能飛[00:50.71][02:15.11][02:51.53]就別再為他流淚[00:56.42][02:22.09][03:03.51]別再讓他操控你的傷悲[01:01.42][02:26.15][03:08.92]就算有一點愚昧一點點後悔[01:06.03][03:13.32]也不要太狼狽[01:10.07][03:17.48]他不值得你的淚[01:12.65][02:37.40][03:20.25]把那遺憾丟在大雨的街[01:17.43][02:42.50][03:25.00]你曾在迷失的旅途中盲目追[01:22.57][02:47.82]以後為自己醉[01:32.48]每段感情都非常珍貴[01:45.79]他的好你就放在心扉[01:49.70]記得有個人曾讓你那樣的心醉[01:54.98]你笑了照亮夜幕的黑[02:01.98]什麼夢都不比你的美[02:05.61]多少年以後想起他還有些體會[02:10.79]那時你已無所謂[02:30.87]也不要太狼狽他不值得你的淚[03:29.78]以後管他是誰 感謝 狠心的恆星  修正歌詞
"
30, 沒有如果,"作詞：嚴爵OC：SouljaOA：Soulja如果我說 愛我沒有如果錯過就過 你是不是會難過若如果拿來當藉口那是不是有一點弱如果我說 愛我沒有如果真的愛我就放手一搏還想什麼還 怕什麼快牽起我的手有人說世界上最遙遠的距離不是 生與死而是 我就站在你面前 你卻不知道我 愛你我常說如果人類連愛一個人都被自己綁住那世界末日已來到不需要等到地球毀滅掉 的那天如果我說 愛我沒有如果錯過就過 你是不是會難過若如果拿來當藉口那是不是有一點弱如果我說 愛我沒有如果真的愛我就放手一搏還想什麼還 怕什麼快牽起我的手如果 如果 沒有如果 如果 如果最後變成路過 我也不能接受錯過 錯過 不想錯過 錯過 錯過我比你更難過 我不會一錯再錯(嗯 這次不要再隨便錯過)我常說如果人類連愛一個人都被自己綁住那世界末日已來到不需要等到地球毀滅掉 的那天別怕太快樂更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 別怕失去我如果我說 愛我沒有如果錯過就過 你是不是會難過若如果拿來當藉口那是不是有一點弱如果我說 愛我沒有如果真的愛我就放手一搏還想什麼還 怕什麼快牽起我的手快牽起我的手如果我說 愛我沒有如果錯過就過 你是不是會難過若如果拿來當藉口那是不是有一點弱如果我說 愛我沒有如果真的愛我就放手一搏還想什麼還 怕什麼快牽起我的手若如果拿來當藉口那是不是有一點弱沒有如果還想什麼還 怕什麼快牽起我的手若如果拿來當藉口那是不是有一點弱如果我說 愛我沒有如果真的愛我就放手一搏還想什麼還 怕什麼快牽起我的手如果我說 愛我沒有如果[00:00.16]沒有如果 - 梁靜茹[00:03.08][00:04.50]作詞:嚴爵 作曲:嚴爵[00:05.78][00:07.27][00:08.34][00:25.67][00:37.98][01:04.77][01:17.58][01:30.26][01:45.94][02:00.75][02:12.55][02:25.77][02:40.17][03:04.55][03:17.55][03:30.54][03:43.25][03:56.70][04:09.41][04:22.05][04:25.64][04:28.97][00:12.63]如果我說 愛我沒有如果[00:16.28]錯過就過 你是不是會難過[00:19.76]若 如果 拿來當藉口[00:22.34]那是不是有一點弱[00:26.12]如果我說 愛我沒有如果[00:29.30]真的愛我 就放手一搏[00:32.39]還想什麼 還怕什麼[00:35.75]快牽起我的手[00:38.43]有人說[00:39.69]世界上最遙遠的距離不是生與死[00:43.76]而是我就站在你面前 你卻不知道我愛你[00:51.30]我常說[00:52.74]如果人類連愛一個人都被自己綁住[00:57.17]那世界末日已來到[00:59.39]不需要等到地球毀滅掉的那天[01:05.19]如果我說 愛我沒有如果[01:07.97]錯過就過 你是不是會難過[01:11.73]若 如果 拿來當藉口[01:14.23]那是不是有一點弱[01:17.91]如果我說 愛我沒有如果[01:21.18]真的愛我 就放手一搏[01:24.10]還想什麼 還怕什麼[01:27.62]快牽起我的手[01:30.82]如果 如果 沒有如果[01:32.55]如果 如果 最後變成路過 我也 不能接受[01:37.22]錯過 錯過 不想錯過[01:38.98]錯過 錯過 我比你更難過 我不會 一錯再錯[01:43.96](嗯 這次不要再隨便錯過)[01:46.36]我常說[01:48.06]如果人類連愛一個人都被自己綁住[01:52.31]那世界末日已來到[01:54.52]不需要等到地球毀滅掉的那天[02:01.78]別怕太快樂(別怕太快樂)[02:08.36]別怕失去我~~[02:13.22]如果我說 愛我沒有如果[02:16.09]錯過就過 你是不是會難過[02:19.88]若 如果 拿來當藉口[02:22.56]那是不是有一點弱[02:26.12]如果我說 愛我沒有如果[02:29.39]真的愛我 就放手一搏[02:32.38]還想什麼 還怕什麼[02:35.64]快牽起我的手[03:01.41]快牽起我的手[03:05.07]如果我說 愛我沒有如果[03:07.97]錯過就過 你是不是會難過[03:11.91]若 如果 拿來當藉口[03:14.29]那是不是有一點弱[03:17.98]如果我說 愛我沒有如果[03:21.33]真的愛我 就放手一搏[03:24.40]還想什麼 還怕什麼[03:27.51]快牽起我的手[03:31.06]如果我說 愛我沒有如果[03:33.93]錯過就過 你是不是會難過[03:37.85]若 如果 拿來當藉口[03:40.18]那是不是有一點弱[03:43.93]如果我說 愛我沒有如果[03:47.06]真的愛我 就放手一搏[03:50.58]還想什麼 還怕什麼[03:53.44]快牽起我的手[03:57.14]如果我說 愛我沒有如果[03:59.92]錯過就過 你是不是會難過[04:03.88]若 如果 拿來當藉口[04:06.27]那是不是有一點弱[04:09.81]如果我說 愛我沒有如果[04:13.08]真的愛我 就放手一搏[04:15.87]還想什麼 還怕什麼[04:19.12]快牽起我的手[04:22.72]如果
"
