,Name,Lyric
66, 藍眼睛,"作詞：吳青峰作曲：吳青峰你的眼睛 藍色的一面海總是太安靜 像是會有暴風雨呼喚一個夏季 也許那天都逝去海面閃著淚 像夢境你的眼睛 閃爍的一面海平靜地嘆息 灑了一片碎玻璃穿過一座島嶼 也許那天都死去海浪都沉默 累不累作一場冒險的表演 走過千秋萬歲 寂寞的雲煙下雨天 沒有地點可以擱淺拍一張分別的紀念 努力遠走高飛 失眠的海面更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 地平線 彩虹消失在一瞬間其實從頭到尾 誰又得到了水仙其實從頭到尾 走了錯誤的航線讓海水都抹去你我的臉 閉上眼回到原點 一個語言兩個世界作一場冒險的表演 走過千秋萬歲 寂寞的雲煙下雨天 沒有地點可以擱淺拍一張分別的紀念 努力遠走高飛 失眠的海面地平線 彩虹消失在一瞬間[00:18.71]你的眼睛 藍色的一面海[00:25.45]總是太安靜 像是會有暴風雨[00:33.51]呼喚一個夏季 也許那天都逝去[00:40.57]海面閃著淚 像夢境[00:48.71]你的眼睛 閃爍的一面海[00:56.16]平靜地嘆息 灑了一片碎玻璃[01:04.23]穿過一座島嶼 也許那天都死去[01:11.34]海面閃著淚 像夢[01:20.18]作一場冒險的表演[01:23.77]走過千秋萬歲[01:25.43]寂寞的雲煙[01:27.53]下雨天 沒有地點可以擱淺[01:35.76]拍一張分別的紀念 努力遠走高飛 失眠的海面[01:42.90]地平線 彩虹消失在一瞬間[01:54.58][02:24.86]其實從頭到尾 誰又得到了水仙[02:31.32]其實從頭到尾 走了錯誤的航線[02:39.12]讓海水都抹去你我的臉 閉上眼[02:46.58]回到原點 一個語言兩個世界[02:56.41]作一場冒險的表演 走過千秋萬歲 寂寞的雲煙[03:03.68]下雨天 沒有地點可以擱淺[03:11.87]拍一張分別的紀念 努力遠走高飛 失眠的海面[03:18.76]地平線 彩虹消失在一瞬間--------------------------------------------作詞：吳青峰作曲：吳青峰(韶)你的眼睛 藍色的一面海總是太安靜 像是會有暴風雨呼喚一個夏季 也許那天都逝去海面閃著淚 像夢境(青)你的眼睛 閃爍的一面海平靜地嘆息 灑了一片碎玻璃穿過一座島嶼 也許那天都死去海浪都沉默 累不累(青)作一場冒險的表演 走過千秋萬歲 寂寞的雲煙下雨天 沒有地點可以擱淺拍一張分別的紀念 努力遠走高飛 失眠的海面地平線 彩虹消失在一瞬間(青)其實從頭到尾 誰又得到了水仙(韶)其實從頭到尾 走了錯誤的航線(合)讓海水都抹去你我的臉 閉上眼(韶)回到原點 一個語言兩個世界(韶)作一場冒險的表演 走過千秋萬歲 寂寞的雲煙下雨天 沒有地點可以擱淺拍一張分別的紀念 努力遠走高飛 失眠的海面地平線 彩虹消失在一瞬間 感謝 艾緹雅  修正歌詞
"
67, 我只在乎你,"作詞：慎芝作曲：三木尤賀志如果沒有遇見你我將會是在那裡日子過得怎麼樣人生是否要珍惜也許認識某一人過著平凡的日子不知道會不會也有愛情甜如蜜任時光匆匆流去我只在乎你心甘情願感染你的氣息人生幾何能夠得到知己失去生命的力量也不可惜所以我求求你別讓我離開你除了你我不能感到一絲絲情意任時光匆匆流去我只在乎你心甘情願感染你的氣息人生幾何能夠得到知己更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 失去生命的力量也不可惜所以我求求你別讓我離開你除了你我不能感到一絲絲情意任時光匆匆流去我只在乎你心甘情願感染人生幾何能夠得(失去生命的力量也不可惜)所以我求求你別讓我離開你除了你我不能感到一絲絲情意任時光匆匆流去我只在乎你心甘情願感染你的氣息人生幾何能夠得到知己失去生命的力量也不可惜 Yeah..Yeah..所以我求求你別讓我離開你~除了你我不能感到一絲絲情~意~[00:04.46]12.我只在乎你[00:06.17][00:09.80]作詞：慎芝[00:11.59]作曲：三木尤賀志[00:18.89][00:27.74]如果沒有遇見你[00:31.28]我將會是在那裡[00:35.35]日子過得怎麼樣[00:39.01]人生是否要珍惜[00:42.28][00:43.14]也許認識某一人[00:47.25]過著平凡的日子[00:51.18]不知道會不會[00:54.91]也有愛情甜如蜜[00:59.34][00:59.78]任時光匆匆流去[01:02.93]我只在乎你[01:08.05]心甘情願感染你的氣息[01:15.14]人生幾何[01:19.25]能夠得到知己[01:23.06]失去生命的力量也不可惜[01:30.33]所以我求求你[01:34.88]別讓我離開你[01:39.23]除了你我不能感到一絲絲情意[02:18.61]任時光匆匆流去[02:20.39]我只在乎你[02:25.45]心甘情願感染你的氣息[02:32.74][02:33.02]人生幾何[02:35.92]能夠得到知己[02:40.38]失去生命的力量也不可惜[02:47.51]所以我求求你[02:52.80]別讓我離開你[02:56.54]除了你我不能感到一絲絲情意[03:02.37][03:02.77]任時光匆匆流去[03:06.74]我只在乎你[03:10.48]心甘情願感染[03:18.03]人生幾何[03:20.90]能夠得[03:25.77](失去生命的力量也不可惜)[03:32.43]所以我求求你[03:36.91]別讓我離開你[03:41.51]除了你我不能感到一絲絲情意[03:47.49][03:48.29]任時光匆匆流去[03:50.89]我只在乎你[03:55.51]心甘情願感染你的氣息[04:02.78]人生幾何[04:05.76]能夠得到知己[04:10.67]失去生命的力量也不可惜 Yeah..Yeah..[04:17.51]所以我求求你[04:22.00]別讓我離開你~[04:30.63]除了你我不能感到一絲絲情~意~
"
68, 頻率,"作詞：史俊威作曲：史俊威是不是只能透過雙手 愛才會有交直流我也找不到夠堅強的插座看天空裡浮雲悠遊 羡煞了我的不自由我站在窗口 我蹲在角落 聽你的流動誰說 學不了微風 過眼從山間飛過看 耳邊的窩 堆成泡沫嚥了下一口 就放出彩虹 落在我胸口跳動的世界裡找你的頻率靜止也不休息 抓住你的呼吸我 再多說一句 猜你的回應誰說 學不了微風 過眼從山間飛過看 耳邊的窩 堆成泡沫嚥了下一口 就放出彩虹 落在我胸口跳動的世界裡找你的頻率靜止也不休息 抓住你的呼吸更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 我 再多說一句 猜你的回應流動的時間裡找你的旋律轉眼整個世界 只剩你的應許今夜就開始放晴我身上還有 春天的痕跡塵封的記憶 已開始飄零瞬間 和永遠 零距離跳動的世界裡找你的頻率靜止也不休息 抓住你的呼吸我 再多說一句 猜你的回應流動的時間裡找你的旋律轉眼整個世界 只剩你的應許我 放自己飛行在有你的記憶[00:07.24]是不是只能透過雙手 愛才會有交直流[00:13.10]我也找不到夠堅強的插座[00:23.41]看天空裡浮雲悠遊 羨煞了我的不自由[00:29.41]我站在窗口 我蹲在角落 聽你的流動[00:38.23]誰說 學不了微風 過眼從山間飛過[00:44.80]看 耳邊的窩 堆成泡沫[00:50.78]嚥了下一口 就放出彩虹 落在我胸口[01:04.61]跳動的世界裡找你的頻率[01:11.35]靜止也不休息 抓住你的呼吸[01:17.66]我 再多說一句 猜你的回應[01:30.92][01:57.44]誰說 學不了微風 過眼從山間飛過[02:03.88]看 耳邊的窩 堆成泡沫[02:10.15]嚥了下一口 就放出彩虹 落在我胸口[02:23.97]跳動的世界裡找你的頻率[02:30.25]靜止也不休息 抓住你的呼吸[02:36.72]我 再多說一句 猜你的回應[02:50.27]流動的時間裡找你的旋律[02:56.86]轉眼整個世界 只剩你的應許[03:02.94]今夜就開始放晴[03:13.35]我身上還有 春天的痕跡[03:20.35]塵封的記憶 已開始飄零[03:25.65]瞬間 和永遠 零距離[03:40.27][04:06.31]跳動的世界裡找你的頻率[04:12.78]靜止也不休息 抓住你的呼吸[04:18.98]我 再多說一句 猜你的回應[04:32.40]流動的時間裡找你的旋律[04:38.68]轉眼整個世界 只剩你的應許[04:44.87]我 放自己飛行[04:58.81]在有你的記憶
"
69, 呢喃,"＊你一直在耳邊說 我一點也沒聽　你說懺悔或驚奇 我通通不在意　一聽到你的聲音 不自覺就躲避　原來對你的口氣 還沒熟悉＊＃或許 夜黑得我看不清　或許 燈亮得我迷失自己　或許 你傻得我禁不住昏了過去　或許 天藍得我撐不起　或許 煙濃得我失去　或許 你甜得我忍不住合上眼睛＃更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 Repeat ＊＃Yeah~ Da~ La~ La~ La~Repeat ＃Yeah~ Da~ La~ La~ La~[00:02.00]蘇打綠 - 呢喃[00:04.00][00:06.00][00:08.00][00:39.15]你一直在耳邊說[00:42.37]我一點也沒聽[00:46.13]你說懺悔或驚奇[00:49.39]我通通不在意[00:52.44][00:53.14]一聽到你的聲音[00:56.51]不自覺就躲避[01:00.38]原來對你的口氣[01:03.57]還沒熟悉[01:06.44][01:07.14]或許 夜黑得我看不清[01:10.65]或許 燈亮得我迷失自己[01:14.24]或許 你傻得我禁不住昏了過去[01:20.49][01:21.19]或許 天藍得我撐不起[01:24.57]或許 煙濃得我失去[01:28.23]或許 你甜得我忍不住合上眼睛[01:34.83][01:35.53]你一直在耳邊說[01:38.78]我一點也沒聽[01:42.66]你說懺悔或驚奇[01:45.87]我通通不在意[01:48.95][01:49.65]一聽到你的聲音[01:52.96]不自覺就躲避[01:56.84]原來對你的口氣[02:00.02]還沒熟悉[02:02.80][02:03.50]或許 夜黑得我看不清[02:07.04]或許 燈亮得我迷失自己[02:10.54]或許 你傻得我禁不住昏了過去[02:16.93][02:17.63]或許 天藍得我撐不起[02:21.12]或許 煙濃得我失去[02:24.60]或許 你甜得我忍不住合上眼睛[02:31.80]yeah~da~la~la~la~[02:59.15][02:59.85]或許 夜黑得我看不清[03:03.43]或許 燈亮得我迷失自己[03:06.99]或許 你傻得我禁不住昏了過去[03:13.33][03:14.03]或許 天藍得我撐不起[03:17.59]或許 煙濃得我失去[03:21.11]或許 你甜得我忍不住合上眼睛[03:28.21]yeah~da~la~la~la~[03:59.13]~~End~~
"
70, 陪我歌唱,"作詞：青峰作曲：青峰夜晚的窗啊 輕輕拉著夢搖晃使你的味道 掀起風浪夢中的你啊 時時抓著我分享把心的空洞 填滿溫光長長的街道 攤在月光下曝曬隕歿的星 都裝進行囊切切的思念 懸在天央上呼喊不睡的魚 載著我出海更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 想你的心臟 無法那麼逞強佯裝著自己 不痛不癢朝你的方向 能夠乘著想像讓隱形的我鑽進你身旁 睡得多香讓隱形的你鑽進我夢鄉 陪我歌唱[00:16.02]陪我歌唱[00:20.35][00:22.78]詞曲:青峰[00:23.99][02:03.44][00:24.33]夜晚的窗啊 輕輕拉著夢搖晃[02:08.28][00:30.18]使你的味道 掀起風浪[02:14.00][00:35.65]夢中的你啊 時時抓著我分享[02:19.22][00:41.11]把心的空洞 填滿溫光[02:24.45][00:46.18][02:24.88][00:47.16]長長的街道 攤在月光下曝曬[02:30.07][00:51.49]隕歿的星 都裝進行囊[02:35.86][00:57.42]切切的思念 懸在天央上呼喊[02:40.61][01:02.35]不睡的魚 載著我出海[02:48.21][01:08.40][03:16.43][02:48.94][01:10.60]想你的心臟 無法那麼逞強[03:21.76][02:54.76][01:16.30]佯裝著自己 不痛不癢[03:27.68][03:00.42][01:21.46]朝你的方向 能夠乘著想像[03:33.10][03:05.59][01:27.19]讓隱形的我鑽進你身旁 睡得多香[03:44.73][03:14.83][01:32.70][03:46.37]讓隱形的你鑽進我夢鄉 陪我歌唱
"
71, 愛人動物,"作詞：吳青峰作曲：吳青峰動物們變成愛人愛人最後淪落為親人們我們只能在愛時候悲傷在愛時候如絲般迷惘快別讓我　快別讓我快別讓我　顫抖更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 快對我說　快對我說快對我說　愛直到自由像海岸線一樣隨潮汐沖散什麼都自然[00:02.60]16.愛人動物(Demo)[00:05.00][00:09.73]作詞：吳青峰[00:12.72]作曲：吳青峰[00:15.36][01:38.28][00:18.37]動物們變成愛人[01:46.39][00:26.74]愛人最後淪落為親人們[01:54.34][00:34.49]我們只能在愛時候悲傷[02:02.17][00:42.69]在愛時候如絲般迷惘[02:10.20][00:49.86][02:41.75][02:10.61][00:50.52]快別讓我　快別讓我[02:46.23][02:13.79][00:55.20]快別讓我　顫抖[02:49.61][02:18.05][00:58.22]快對我說　快對我說[02:53.79][02:21.83][01:02.25]快對我說　愛[02:56.86][02:24.68][01:05.16][02:57.11][02:24.97][01:05.43]直到自由像海岸線一樣[03:02.09][02:29.79][01:11.50]隨潮汐衝散[03:06.82][02:32.84][01:15.58]什麼都自然[03:16.23] 感謝 炎火山  修正歌詞
"
72," You Are, You Will","作詞：青峰作曲：青峰覺得暈眩 覺得厭倦小心提煉 綻放在心中點覺得很炫 覺得很玄不想再添 感情偶發事件更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 I want, I want to go to where you are,you are waiting forI want, I want to go to where you arecoming telling me you will,you will always right here stay with me[00:00.01]歌名：You Are, You Will[00:03.00]詞曲：吳青峰[00:05.00]歌手：蘇打綠[00:07.00]專輯：小宇宙[00:09.00]發行日：2006 年 10 月 20 日[00:11.00][01:20.34][02:26.23][00:29.08][01:34.18]覺得暈眩　覺得厭倦[00:36.25][01:41.42]小心提煉　綻放在心中點[00:43.50][01:48.69]覺得很炫　覺得很玄[00:50.78][01:55.89]不想再添　感情偶發事件[00:57.53][01:04.71][02:02.63][02:09.90][02:38.81][02:46.09][03:00.57][03:07.79]I want　I want to go to where you are[01:02.49][02:07.65][02:43.88][03:05.55]you are waiting for[01:09.75][02:14.87][02:51.06][03:12.79]coming telling me you will[01:15.59][02:20.78]you will　always right here stay with me[02:56.97]you will　always right here stay[03:18.71]you will　always right here stay　with me
"
73, 小宇宙,"作詞：青峰作曲：青峰左手邊有個年輕人插隊 看一眼看一眼眼神充滿不屑電扶梯一對情侶相依偎 你看我我看你擋在走道左邊右手邊一個婦人丟紙屑 走向前走向前好像沒有不對公車站車門停在我面前 擠向前擠向前把我擠回路邊賣衣服的店員態度就好像 我花錢我花錢只是買她臭臉不太熟的朋友靠近我身邊 他的嘴他的臉充滿世故氣味為何這城市為所欲為 我只要只屬於我的宇宙給自己一些從來沒有過的寧靜快樂季節已老去的歲月化成蝴蝶都飛翔在我的房間向時間交換來的新語言和心上的山水說聲謝謝面對著那些不美的世界都不想不去掛念更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 左手邊車水馬龍吐著煙 壓過線闖過街直到我看不見右手邊充滿暴躁的情節 一支筆一條線通通劃下句點回到我的世界 無謂的事都走遠左手邊窗簾拉開了一些 我的房間我的身邊多了一些光線一瞬間瞳孔縮小了一些 我的房間我的身邊充滿鮮豔藍天右手邊音樂放大了一些 我的房間我的身邊多了一些氣味一瞬間心門拉開了一些 我的房間我的身邊充滿想像空間給自己一些從來沒有過的寧靜快樂季節已老去的歲月化成蝴蝶都飛翔在我的房間向時間交換來的新語言和心上的山水說聲謝謝面對著那些不美的世界都不想不去掛念[00:01.00]蘇打綠 - 02.小宇宙[00:03.00]左手邊有個年輕人插隊 看一眼看一眼眼神充滿不屑[00:16.31]電扶梯一對情侶相依偎 你看我我看你擋在走道左邊[00:21.53]右手邊一個婦人丟紙屑 走向前走向前好像沒有不對[00:26.89]公車站車門停在我面前 擠向前擠向前把我擠回路邊[00:31.65]賣衣服的店員態度就好像 我花錢我花錢只是買她臭臉[00:48.09]不太熟的朋友靠近我身邊 他的嘴他的臉充滿世故氣味[00:53.51]為何這城市為所欲為 我只要只屬於我的宇宙[01:02.96][02:40.54]給自己一些從來沒有過的寧靜快樂季節[01:09.56][02:45.59]已老去的歲月化成蝴蝶都飛翔在我的房間[01:14.87][02:51.03]向時間交換來的新語言和心上的山水說聲謝謝[01:20.01][02:56.18]面對著那些不美的世界都不想不去掛念[01:25.71]左手邊車水馬龍吐著煙 壓過線闖過街直到我看不見[01:30.64]右手邊充滿暴躁的情節 一支筆一條線通通劃下句點[01:36.46]回到我的世界 無謂的事都走遠[02:16.92]左手邊窗簾拉開了一些 我的房間我的身邊多了一些光線[02:24.28]一瞬間瞳孔縮小了一些 我的房間我的身邊充滿鮮豔藍天[02:29.57]右手邊音樂放大了一些 我的房間我的身邊多了一些氣味[02:34.90]一瞬間心門拉開了一些 我的房間我的身邊充滿想像空間 感謝 冰塊  修正歌詞
"
74, 小情歌,"作詞：青峰作曲：青峰這是一首簡單的小情歌唱著人們心腸的曲折我想我很快樂 當有你的溫熱腳邊的空氣轉了這是一首簡單的小情歌唱著我們心頭的白鴿我想我很適合 當一個歌頌者青春在風中飄著你知道 就算大雨讓這座城市顛倒我會給你懷抱受不了 看見你背影來到寫下我 度秒如年難挨的離騷就算整個世界被寂寞綁票我也不會奔跑逃不了 最後誰也都蒼老寫下我 時間和琴聲交錯的城堡這是一首簡單的小情歌唱著我們心頭的白鴿我想我很適合 當一個歌頌者更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 青春在風中飄著你知道 就算大雨讓這座城市顛倒我會給你懷抱受不了 看見你背影來到寫下我 度秒如年難挨的離騷就算整個世界被寂寞綁票我也不會奔跑逃不了 最後誰也都蒼老寫下我 時間和琴聲交錯的城堡你知道 就算大雨讓這座城市顛倒我會給你懷抱受不了 看見你背影來到寫下我 度秒如年難挨的離騷就算整個世界被寂寞綁票我也不會奔跑最後誰也都蒼老寫下我 時間和琴聲交錯的城堡[00:13.65]3.小情歌[00:18.23]作詞：青峰 作曲：青峰[00:29.33]這是一首簡單的小情歌[00:36.66]唱著人們心腸的曲折[00:42.92]我想我很快樂　當有你的溫熱[00:51.18]腳邊的空氣轉了[00:59.91][02:28.14][01:13.64]這是一首簡單的小情歌[02:37.52][01:20.96]唱著我們心頭的白鴿[02:42.72][01:27.02]我想我很適合　當一個歌頌者[02:50.40][01:34.73]青春在風中飄著[03:30.21][02:57.54][01:41.88]你知道　就算大雨讓這座城市顛倒[03:35.57][03:02.16][01:46.04]我會給你懷抱[03:37.57][03:04.72][01:48.73]受不了　看見你背影來到[03:41.98][03:08.34][01:52.23]寫下我　度秒如年難挨的離騷[03:45.84][03:12.93][01:57.25]就算整個世界被寂寞綁票[03:49.94][03:16.45][02:00.69]我也不會奔跑[03:53.39][03:19.78][02:03.50]逃不了　最後誰也都蒼老[03:56.03][03:23.45][02:06.97]寫下我　時間和琴聲交錯的城堡[02:18.56] 感謝 不將 老陳 強  修正歌詞
"
75, 符號,"作詞：青峰作曲：青峰雨滴在滴 月亮在亮 形成意義 落在掌心遙不可及 解構你的心 拆了一桌 難解的謎題it is on my face (and it......)it is on my set (and it......)it is on my head (and it......)it is on my way 自己重組再理解(進入野獸派的世界 將符號大膽拼貼)愛的恨的又有什麼 想的做的都不相同更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 看的聽的多 there's a symbol to my name(it resounds throughout my head)you're standing in front of me andtaking my picture turning around shyly hidingstanding silence shadows our eyesfloating through the sky夢境解出經驗 用酒解出忘卻旅行解出能源 你應該怎麼解？[00:06.32]雨滴在滴 月亮在亮[00:10.51]形成意義 落在掌心[00:14.23]遙不可及 解構你的心[00:17.96]拆了一桌 難解的謎題[00:21.91]it is on my face (and it......)[00:26.63]it is on my set (and it......)[00:30.42]it is on my head (and it......)[00:34.17]it is on my way 自己重組再理解[00:40.71]愛的恨的又有什麼[00:48.30]想的做的都不相同[00:56.11]看的聽的多[01:01.26]there's a symbol to my name[01:08.84]夢境解出經驗 用酒解出忘卻[01:25.20]旅行解出能源 你應該怎麼解？[01:38.03]it is on my face (and it......)[01:41.81]it is on my set (and it......)[01:45.65]it is on my head (and it......)[01:49.45]it is on my way[01:52.00]進入野獸派的世界 將符號大膽拼貼[01:59.39]愛的恨的又有什麼[02:07.48]想的做的都不相同[02:15.27]看的聽的多[02:20.61]there's a symbol to my name[02:27.37]you're standing in front of me and[02:30.76]taking my picture turning around shyly hiding[02:36.21]standing silence shadows our eyes[02:38.94]floating through the sky[03:13.67]愛的恨的又有什麼[03:20.98]想的做的都不相同[03:35.03]there's a symbol to my[03:37.60]愛的恨的又有什麼[03:45.14]想的做的都不相同[03:52.90]看的聽的多[03:58.14]it resounds throughout my head
"
76, 暫時失控,"作詞：小威作曲：小威轉了一圈才發現又歸零的時鐘搖頭 擺動 跳著變調的節奏幻想是悠游在夢裡的魚看不懂踏空 踩錯 落後半圈的惱火暫時失控 我想這不是墮落 遲早有一個結果暫時失控 是誰操縱夢的漩渦 在被窩裡揮手更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 看這裡放聲嘶吼 誰也不捨得沉默寬闊也抓不住我 下一秒鐘的echo晦澀飄散在空中 風吹雨打的交錯是否多一點輪廓 畫一個驚嘆結果喔 若是詭譎的霓虹 牽著你大步行走 也轟動[00:00.01]歌名：暫時失控[00:03.00]詞曲：小威[00:05.00]歌手：蘇打綠[00:07.00]專輯：小宇宙[00:09.00]發行日：2006 年 10 月 20 日[00:11.00][02:31.62][00:25.14][01:20.85]轉了一圈才發現又歸零的時鐘[00:29.11][01:24.78]搖頭擺動　跳著變調的節奏[00:33.14][01:28.86]幻想是悠游在夢裡的魚看不懂[00:37.09][01:32.85]踏空踩錯　落後半圈的惱火[00:41.34][01:41.09]暫時失控　我想這不是墮落　遲早有一個結果[00:48.75][01:48.97]暫時　失控 yeah　是誰操縱夢的漩渦在被窩裡揮手[00:57.00][01:57.14][02:47.00][03:02.87]看這裡放聲嘶吼誰也不捨得沉默[01:00.94][02:01.15][02:50.94][03:06.87]寬闊也抓不住我下一秒鐘的 echo[01:04.98][02:05.17][02:54.95][03:10.86]晦澀飄散在空中風吹雨打的交錯[01:08.92][02:09.15][02:58.89]是否多一點輪廓　畫一個驚嘆結果[02:14.85]喔　若是詭譎的霓虹[02:20.34]牽著你大步行走　也轟動 yeah[03:14.85]是否多一點輪廓　畫一個驚嘆
"
77, 被雨困住的城市,"作詞：青峰作曲：青峰被雨困住的城市 有你 彈著吉他陪我被雨困住的城市 有歌 混著雨聲降落被雨困住的城市 有我 像隻金魚游動看看我 看著你的眼眸哎.....哎我不敢聽 聽著我的心虛更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 哎.....哎我不相信 心都被你摸清你的心 泛著亮光的雲你背裡 是讓人安心的風景[00:05:00]蘇打綠- 小宇宙-.被雨困住的城市[00:10:00]詞曲/青峰[00:15:00]犬魯修改動態歌詞[00:16:00][01:15:00]被雨困住的城市 有你 彈著吉他陪我[00:26:00][01:24:00]被雨困住的城市 有歌 混著雨聲降落[00:34:00][01:31:00]被雨困住的城市 有我 像隻金魚游動[00:42:00][01:40:00][02:24:00]看看我 看著你的眼眸[00:48:00][02:31:00][02:50:00]哎.....哎我不敢聽 聽著我的心虛[00:57:00][02:39:00][02:56:00]哎.....哎我不相信 心都被你摸清[03:08:00]哎.....哎........[03:23:00]你的心 泛著亮光的雲[03:25:00]你背裡 是讓人安心的風景[03:30:00]哎.....哎........[03:35:00]完
"
78, 已經,"作詞：青峰作曲：青峰燈火之間 滴出水的考卷不留眼淚 翅膀全都飛出界 吹滿天黑色的天 下過雨的房間不留框線 鏡頭全都掉出界 失去語言已經沒有時間看你的臉更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 已經沒有心思管你感覺世界在變 我也在變已經沒有想法可以沉澱已經沒有空閒有所發現世界在變 我也在變世界在變 你也在變世界在變 已經改變[00:00.01][00:02.21][00:45.90]燈火之間滴出水的考卷[00:04.94][00:48.61]不留眼淚翅膀全都飛出界[00:09.77][00:53.41]吹滿天[00:13.14][00:56.84]黑色的天下過雨的房間[00:15.81][00:59.53]不留框線鏡頭全都掉出界[00:20.64][01:04.30]失去語言[00:24.07][01:07.70]已經沒有時間看你的臉[00:26.82][01:10.44]已經沒有心思管你感覺[00:29.53][00:40.41][01:13.15][01:24.07]世界在變　oh 我也在變[00:34.98][01:18.67]已經沒有想法可以沉澱[00:37.71][01:21.35]已經沒有空閒有所發現[01:29.62]世界在變　oh 你也在變[01:35.05]世界在變　oh 已經改變[01:39.29]
"
79, 吵,"作詞：小威 青峰作曲：小威瀕臨破曉 空氣寂寥 放下尋找 等一個擁抱(等他的擁抱)諾言煩惱 錯過就好 你了不了 沒那麼重要(我不想知道)反覆擱淺 等一片味道 這場戲演得無聊(這場戲太過無聊)清晨三點 不許你吵 你還在胡鬧 新鮮早已退潮停止不了 拖延不如趁早 放肆情緒發燒你想找 我想逃 倒不如分道揚鑣更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 相思潮 啃咬我 揮不掉你打擾 我祈禱 過眼就變成飛鳥你的手 撫不了 我羽毛反覆擱淺 等一片味道 這場戲太過無聊清晨三點 不許你吵 你還在胡鬧 新鮮早已退潮停止不了 拖延不如趁早 呼吸停不了 你別吵 別吵 別吵[00:18.92]瀕臨破曉 空氣寂寥[00:22.84]放下尋找 等一個擁抱[00:26.56]諾言煩惱 錯過就好[00:30.18]你了不了 沒那麼重要[00:33.90]反覆擱淺 等一片味道[00:37.61]這場戲演得無聊[00:41.28]清晨三點 不許你吵[00:44.16]你還在胡鬧 新鮮早已退潮[00:48.29]停止不了 拖延不如趁早[00:51.80]放肆情緒發燒[00:56.65]瀕臨破曉 空氣寂寥[01:00.12]放下尋找 等一個擁抱[01:03.81]諾言煩惱 錯過就好[01:07.47]你了不了 沒那麼重要[01:10.76]反覆擱淺 等一片味道[01:14.35]這場戲演得無聊[01:18.73]清晨三點 不許你吵[01:21.73]你還在胡鬧 新鮮早已退潮[01:25.62]停止不了 拖延不如趁早[01:29.22]放肆情緒發燒[01:33.57]你想找 我想逃[01:37.11]倒不如分道揚鑣[01:40.83]相思潮 啃咬我 揮不掉[01:48.14]你打擾 我祈禱[01:51.82]過眼就變成飛鳥[01:55.51]你的手 撫不了 我羽毛[02:30.39]你想找 我想逃[02:34.41]倒不如分道揚鑣[02:38.15]相思潮 啃咬我 揮不掉[02:45.56]你打擾 我祈禱[02:49.12]過眼就變成飛鳥[02:52.83]你的手 撫不了 我羽毛[02:59.97]你想找 我想逃[03:03.56]倒不如分道揚鑣[03:07.33]相思潮 啃咬我 揮不掉[03:14.74]你打擾 我祈禱[03:18.27]過眼就變成飛鳥[03:22.02]你的手 撫不了 我羽毛[03:29.62]瀕臨破曉 空氣寂寥[03:33.28]放下尋找 等他的擁抱[03:36.93]諾言煩惱 錯過就好[03:40.67]你了不了 我不想知道[03:43.93]反覆擱淺 等一片味道[03:48.05]這場戲太過無聊[03:51.72]清晨三點 不許你吵[03:54.56]你還在胡鬧 新鮮早已退潮[03:58.66]停止不了 拖延不如趁早[04:02.30]呼吸停不了 你別吵 別吵 別吵
"
80, 背著你,"作詞：青峰作曲：青峰背著你讀書 背著你寫字 你再不會責備我不夠用功背著你傷痛 傷痛關於我的快樂背著你沉默 背著你穿洞 你再不會讓我看潮起潮落我的愛 竟不翼而飛更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 但回憶 供我在夜裡消費無所謂 當淚都成灰(當淚都化成一片灰)背著你 得到一些時間背著你 我按停了時間[00:00.01]歌名：背著你[00:03.00]詞曲：吳青峰[00:05.00]歌手：蘇打綠[00:07.00]專輯：小宇宙[00:09.00]發行日：2006 年 10 月 20 日[00:11.00][02:36.15][00:22.41][01:37.00]背著你讀書　背著你寫字[00:29.83][01:44.47]你再不會責備我不夠用功[00:37.37]背著你傷痛　傷痛關於我的　快樂　嗯[00:52.29][01:51.89]背著你沉默　背著你穿洞[00:59.65][01:59.37]你再不會讓我看潮起潮落[01:06.24][02:05.94][03:16.78]我的愛　竟不翼而飛[01:13.71][02:13.38][03:24.27]但回憶　供我在夜裡消費[01:21.15]無所謂　當淚都成灰[01:28.58][02:28.32][03:39.22]背著你　得到一些　時間[02:20.86][03:31.78]無所謂　當淚都化成一片灰[03:49.57]背著你　我按停了　時間[04:00.72]
"
