,Name,Lyric
32, 查克靠近,"作詞：G.E.M. 鄧紫棋作曲：G.E.M. 鄧紫棋編曲：G.E.M. 鄧紫棋監製：G.E.M. 鄧紫棋橘色是牽著你的手心紅色是你留下的唇印綠色是陪你看的風景黃色是陪你數的星星灰色是你離開的背影藍色是他從此的心情黑色是你沉默的回應白色是他世界的伶仃查克靠近 一再靠近卻看不清從前熟悉的表情你的倒影 如此的清晰他卻只看到親密的光線和影更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 曾經浪漫是隨便一間餐廳感動是並著肩的安靜回憶是夜空裡閃爍的流星現實是當它殞落大地查克靠近 一再靠近你的美麗只是線條的分明一句到底 愛情的距離是心若遠了 輪廓再也看不清你讓我看到光伴隨的陰影 笑銳化的哭泣愛與恨的接近 夢和現實的分明我終於睜開眼睛[ti:查克靠近][ar:G.E.M. 鄧紫棋][t_time:(04:21)][00:01.30]查克靠近[00:04.90]作詞：G.E.M. 鄧紫棋[00:08.97]作曲：G.E.M. 鄧紫棋[00:26.74]橘色是牽著你的手心[00:31.46]红色是你留下的唇印[00:39.54]綠色是陪你看的風景[00:44.31]黄色是陪你數的星星[00:52.38]灰色是你離開的背影[00:57.26]藍色是他從此的心情[01:05.34]黑色是你沉默的回應[01:10.31]白色是他世界的伶仃[01:14.37]查克靠近 一再靠近[01:22.86]卻看不清從前熟悉的表情[01:29.46]你的倒影 如此的清晰[01:35.35]他卻只看到親密的光線和影[01:49.50][02:08.95]曾經浪漫是随便一間餐廳[02:15.25]感動是併着肩的安静[02:21.75]回憶是夜空里閃爍的流星[02:28.10]現實是當它殞落大地[02:34.29]查克靠近 一再靠近[02:40.64]你的美麗只是線條的分明[02:47.29]一句到底 愛情的距離[02:53.39]是心若遠了 輪廓再也看不清[03:54.63]你讓我看到[04:01.64]光伴隨的陰影[04:06.16]笑銳化的哭泣[04:10.32]愛與恨的接近[04:12.86]夢和現實的分明[04:17.81]我終於睜開眼睛 感謝 查克靠近  修正歌詞
"
33, 多遠都要在一起,"作詞：G.E.M 鄧紫棋作曲：G.E.M 鄧紫棋編曲：Lupo Groinig監製：Lupo Groinig想聽 你聽過的音樂想看 你看過的小說我想收集每一刻我想看到 你眼裡的世界想到 你到過的地方和你曾度過的時光不想錯過每一刻多希望 我一直在你身旁未來何從何去你快樂 我也就沒關係對你 我最熟悉你愛自由 我卻更愛你我能習慣遠距離 愛總是身不由己寧願換個方式 至少還能遙遠愛著你愛能克服遠距離 多遠都要在一起你已經不再存在我世界裡請不要離開我的回憶想你 說愛我的語氣想你 望著我的眼睛不想忘記每一刻更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 用思念讓我們一直前進想像 你失落的唇印想像 你失約的旅行想像 你離開的一刻如果我有留下你的勇氣我能習慣遠距離 愛總是身不由己寧願換個方式 至少還能遙遠愛著你愛能克服遠距離 多遠都要在一起我已經不再存在你的心裡就讓我獨自守著回憶如果陽光 永遠都熾熱如果彩虹 不會掉顏色你能不能 不離開呢我能習慣遠距離 愛總是身不由己寧願換個方式 至少還能遙遠愛著你愛能克服遠距離 多遠都要在一起你已經不再存在我世界裡請不要離開我的回憶請不要離開不要離開 我的回憶[00:00.00]鄧紫棋-多遠都要在一起[00:03.11]詞曲：GEM 鄧紫棋[00:11.18]微博：weibo.com/shebeyonds[00:14.20]想聽[00:14.69]你聽過的音樂[00:16.45]想看[00:16.87]你看過的小說[00:20.09]我想收集每一刻[00:22.39]我想看到[00:23.44]你眼裡的世界[00:28.09]想到[00:28.94]你到過的地方[00:30.55]和你曾度過的時光[00:34.39]不想錯過每一刻[00:36.56]多希望[00:37.40]我一直在你身旁[00:42.49]未來何從何去[00:45.13]你快樂[00:45.64]我也就沒關係[00:48.46]對你 我最熟悉[00:50.71]你愛自由[00:51.92]我卻更愛你[00:55.29]我能習慣遠距離[00:58.77]愛總是身不由己[01:02.38]寧願換個方式[01:05.05]至少還能[01:06.92]遙遠愛著你[01:09.35]愛能克服遠距離[01:12.86]多遠都要在一起[01:16.42]你已經[01:17.40]不再存在我世界裡[01:21.74]請不要[01:22.50]離開我的回憶[01:26.31][01:38.79]想你[01:39.28]說愛我的語氣[01:41.12]想你[01:41.58]望著我的眼睛[01:44.93]不想忘記每一刻[01:47.15]用思念[01:48.00]讓我們一直前進[01:53.20]想像[01:53.60]你失落的唇印[01:55.26]想像[01:55.77]你失約的旅行[01:58.95]想像[01:59.77]你離開的一刻[02:01.34]如果我有[02:02.47]留下你的勇氣[02:05.85]我能習慣遠距離[02:09.46]愛總是身不由己[02:13.02]寧願換個方式[02:15.59]至少還能[02:17.48]遙遠愛著你[02:19.96]愛能克服遠距離[02:23.54]多遠都要在一起[02:27.01]我已經[02:27.97]不再存在你的心裡[02:32.21]就讓我[02:32.97]獨自守著回憶[02:35.91]如果陽光[02:36.74]永遠都熾熱[02:39.51]如果彩虹[02:40.38]不會掉顏色[02:42.77]你能不能不離開呢[02:50.09]我能習慣遠距離[02:53.54]愛總是身不由己[02:57.12]寧願換個方式[02:59.64]至少還能[03:01.55]遙遠愛著你[03:04.02]愛能克服遠距離[03:07.60]多遠都要在一起[03:11.20]你已經[03:12.11]不再存在我世界裡[03:16.45]請不要[03:17.16]離開我的回憶[03:21.21][03:25.30]請不要離開[03:27.09]不要離開我的回憶[03:31.36]微博：weibo.com/shebeyonds 感謝 妮妮  提供歌詞 感謝 成明星Beyonds  提供動態歌詞 感謝 成明星Beyonds 棋士  修正歌詞 友站連結： Beyonds' weibo　
"
34, 心的節奏,"廣告 Dove德芙 主題曲啊　又到了這時刻我們的女孩眼睛閃爍你們覺得她心中在盤算什麼讓我們拭目以待吧夜色漸晚　心的節奏隨著美好　正在蔓延她機靈　美麗得搶鏡她讓快樂與我們隨行嘿　如此簡單只要你有期盼世界就為你改變相同地點　六點半偷望著她以為她沒發現迎接目光　而他卻要轉身這遊戲要怎麼玩時機不早不晚細雨飄落　真是奇怪的女孩下雨也不會不安她要主宰　屬於她的時間更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 她究竟渴望什麼是一場愛情還是感冒生病雨這麼大哦聽說　下雨天巧克力和音樂更配哦多麼幸福他在雨中彈著琴為我唱著歌聲細滑比童話還讓我融化縱享這般絲滑盡情享受這時刻別管世界的存在讓感覺全部張開讓我縱享絲滑讓美好　永遠蔓延我聽見　快樂在呼喚別錯過　別錯過別錯過
"
35, Intro / After Tonight,"作詞：G.E.M.作曲：G.E.M. & Lupo Groinig編曲：Lupo Groinig監製：Lupo Groinig浪漫始於掉了腦袋結束於把它找了回來纏人領帶要解開才能放肆地說愛今夜將一切全都甩開把煩惱暫時放口袋你的思緒愈空白你的情緒愈澎湃My heart is black and whiteBaby turn on the flashing lightsLet me hold you tightI don't care if it's wrong or right(Nobody cares, After tonight)(Nobody cares, After tonight)I I I I (I am eXhausted)I I I I (I need an eXit)I I I I (I am eXhausted)I I I I (wanna be eXcited)更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 誰的呼吸偷偷靠過來誰眼神來去在徘徊誰的氣味在使壞加速我心跳的節拍誰的身體輕輕在搖擺誰頭髮放任用力甩誰用Whiskey 加冰塊在調釋沸騰的血脈Repeat ChorusHey, Hey, Hey girl,Welcome to my-my-my world我要　逃脫一切煩擾You, You, You girl,You can be my Cinderella after twelve就依照　你的心血來潮Let me be your man girl, let me take your handForget who I am, just d-d-d-dance你雙手　千萬不要放掉Come a little closer, tell me what you wantI can be your flavor, I could turn you on今夜你是我的需要Repeat Chorus 感謝 dreamhill  提供歌詞
"
36, One Button,"作詞：G.E.M.作曲：Jade Ell / Mads Haugaard編曲：Lupo Groinig監製：Lupo GroinigIf I have the One Button　One One Button一按就能遇到　阿拉丁燈神I want the One Button　One One Button一按就能走進　任意門And I press the One Button　The magic button瞬間我就可以　抱住情人If I have the One Button　One One Button隨時我都可以　送你一個吻AI~YA~AI~YEA~AI~YA~AI~YEA~Now I have the One Button　The magic button一按真的遇到　阿拉丁燈神石頭剪子布　Ah Oh 這次是你輸 Ah Ha!所以請你給我　一個願望我想要可以　穿越時光用我的破地毯　變你的魔毯　回到甜蜜時光AI~YA~AI~YEA~AI~YA~AI~YEA~更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 閉著眼你的吻獨有的味道和我躺在你胸口的擁抱要記清楚　你的溫度一按就能　回味這幸福AI~YA~AI~YEA~AI~YA~AI~YEA~(寂寞時分)(太想念我的情人)(走進任意門)(抱住了情人　Oh情人)I have the One Button　The One One ButtonAI~YA~AI~YEA~I have the One Button　The magic buttonAI~YA~AI~YEA~AI~YA~AI~YEA~Push my One ButtonTouch my magic buttonPush my One ButtonTouch my…
"
37, OH BOY,"作詞：G.E.M.作曲：G.E.M. & Lupo GroinigHey Boys don't lieHey Girls don't cry請問昨天下午六點你在幹嘛 為什麼沒接我電話噢 原來加班到深夜那麼可憐 那要不要我疼一下別編這種幼稚的謊話難道你以為我是三歲娃娃旁邊看不過眼的彼得他告訴我 你其實約了安祖娜Hey Boys don't lieHey Girls don't cry這一次又什麼花樣她人多大 有什麼特別的專長跟上次蘇珊沒兩樣明明很平凡 你到底什麼眼光睜開你雙眼來看看我漂亮能幹 就只差不會做飯而你如果嫌棄就太難看你每一餐 還不是我來買單更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 誰怕你瑪莉茱迪或露絲Come on Come on Come on Come on OH!我隨便就一大堆更close看最後誰比誰比誰難受Hey Boys don't lieHey Girls don't cry請不要凌晨兩三點結結巴巴 求我聽你連篇鬼話口水浪費了有用嗎你一覺過後德性還不是一樣矯情得像個女兒家要不你生日送你芭比娃娃對白別唸得太優雅清醒了嗎 你根本不，是莎士比亞我也來麥斯和肯so and soCome on Come on Come on Come on OH!要不要我也來一樣的close看最後誰比誰比誰難受Hey Boys don't lieHey Girls don't cry
"
38, Someday I'll Fly,"作詞：G.E.M.作曲：Franzel Jeffrey B．Hollander Andrew B．Dana Parish編曲：Lupo Groinig監製：Lupo Groinig風吹幾多春秋　堆積幾多砂丘吹拂幾多當初最熱熾雙手心中幾多爭鬥　抑鬱幾多傷口終於一天都需要有個出口一刻湧於心頭　很想抽身出走誰人能明白透Sometimes I cry, somewhere inside纏結是這麼多　怎麼可拆解But someday I'll fly, I don't wanna hide如怯懦這苦楚　跌墮If someone's by my side, it's alrightI can fly孤單幾多深秋　掩飾幾多傷憂當初幾多希冀最尾也失守真的不想深究　十二萬樣因由可否等到一天某某會拯救很想拋開所有　很想抽身出走更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 誰人能明白透Sometimes I cry, somewhere inside纏結是這麼多　怎麼可拆解But someday I'll fly, I don't wanna hide如怯懦這苦楚　跌墮If someone's by my side, it's alrightI can fly太幸運到最尾　遇見了你往昔的痛悲　已找到曙曦以後這算洩氣　我也有你捉緊你折翼能飛這刻即使漂流　不需孤身出走有你全然望透Sometimes I cry, somewhere inside纏結或許很多　都總可拆解Someday I'll fly, I don't need to hide如怯懦這苦楚　跌墮With you by my side, it's alrightI can fly
"
39, 泡沫,"作詞：G.E.M.作曲：G.E.M.編曲：Lupo Groinig監製：Lupo Groinig陽光下的泡沫　是彩色的就像被騙的我　是幸福的追究什麼對錯　你的謊言　基於你還愛我美麗的泡沫　雖然一剎花火你所有承諾　雖然都太脆弱但愛像泡沫　如果能夠看破　有什麼難過早該知道泡沫　一觸就破就像已傷的心　不勝折磨也不是誰的錯　謊言再多　基於你還愛我美麗的泡沫　雖然一剎花火你所有承諾　雖然都太脆弱愛本是泡沫　如果能夠看破　有什麼難過再美的花朵　盛開過就凋落更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 再亮眼的星　一閃過就墜落愛本是泡沫　如果能夠看破　有什麼難過為什麼難過　有什麼難過　為什麼難過全都是泡沫　只一剎的花火你所有承諾　全部都太脆弱而你的輪廓　怪我沒有看破　才如此難過相愛的把握　要如何再搜索相擁著寂寞　難道就不寂寞愛本是泡沫　怪我沒有看破　才如此難過在雨下的泡沫　一觸就破當初熾熱的心　早已沉沒說什麼你愛我　如果騙我　我寧願你沉默[00:01.46]陽光下的泡沫　是彩色的[00:08.37]就像被騙的我　是幸福的[00:15.51]追究什麼對錯　你的謊言[00:22.61]基於你還愛我[00:28.93]美麗的泡沫　雖然一剎花火[00:35.82]你所有承諾　雖然都太脆弱[00:42.83]但愛像泡沫　如果能夠看破[00:49.90]有什麼難過[00:57.89]早該知道泡沫　一觸就破[01:04.88]就像已傷的心　不勝折磨[01:11.93]也不是誰的錯　謊言再多[01:18.94]基於你還愛我[01:23.78][01:25.36]美麗的泡沫　雖然一剎花火[01:32.25]你所有承諾　雖然都太脆弱[01:39.33]愛本是泡沫　如果能夠看破[01:46.38]有什麼難過[01:50.38][01:53.43]再美的花朵　盛開過就凋落[02:00.46]再亮眼的星　一閃過就墜落[02:07.53]愛本是泡沫　如果能夠看破[02:14.67]有什麼難過[02:20.33][02:22.41]為什麼難過[02:28.70]有什麼難過[02:35.75]為什麼難過[02:44.20][02:46.42]全都是泡沫　只一剎的花火[02:53.45]你所有承諾　全部都太脆弱[03:00.49]而你的輪廓　怪我沒有看破[03:07.53]才如此難過[03:13.91][03:14.76]相愛的把握　要如何再搜索[03:21.67]相擁著寂寞　難道就不寂寞[03:28.77]愛本是泡沫　怪我沒有看破[03:35.71]才如此難過[03:40.61][03:43.89]在雨下的泡沫　一觸就破[03:50.71]當初熾熱的心　早已沉沒[03:57.82]說什麼你愛我　如果騙我[04:05.04]我寧願你沉默[04:10.77]
"
40, Get Over You,"作詞：G.E.M.作曲：Bridget Benenate編曲：Lupo Groinig監製：Lupo Groinig曾在月光之下望煙花曾共看夕陽漸降下要怎麼將一切放下　我怎麼捨得去放下曾在風中漫步沙灘曾在燭光裡共晚飯記起當天溫暖對白 　這一刻發覺太偏差I wanna Get Over YouTell me what I have to do提醒過自己刪掉記憶統統不記起Wanna Get Over YouBut I just cannot make it through怎麼可　怎麼可心死更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 How do I Get Over You仍自欺於舊日之間仍未信熱茶易冷淡我根本不想要放下　你怎麼狠心要放下現在深宵獨自瑟縮在已棄置無人空屋你最終都要走　唯獨我不太願接受想等他轉身我太天真想更加抱緊卻更傷心想過抽了身無奈我戒不起心癮想找一個人隨便接近將這一個心填密缺憾不過竟更加懷念你昨天一吻
"
41, 你把我灌醉,"作詞：姚若龍作曲：黃大煒編曲：Lupo Groinig監製：Lupo Groinig開　往城市邊緣開把車窗都搖下來　用速度換一點痛快孤單　被熱鬧的夜趕出來卻無從告白　是你留給我的悲哀喔愛　讓我變得看不開喔愛　讓我自找傷害你把我灌醉　你讓我流淚扛下了所有罪　我拼命挽回你把我灌醉　你讓我心碎愛得收不回猜　最好最壞都猜你為何離開　可惜永遠沒有答案對我　你愛得太晚更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 又走得太快　我的心你不明白喔愛　讓我變得看不開喔愛　讓我自找傷害你把我灌醉　你讓我流淚扛下了所有罪　我拼命挽回你把我灌醉　你讓我心碎愛得收不回我夢到哪裡你都在　怎麼能忘懷你那神秘的笑臉　是不是說放不下你是我活該你把我灌醉　你讓我流淚扛下了所有罪　我拼命挽回你把我灌醉　你讓我心碎愛得收不回
"
42, All About You,"作詞：林夕作曲：趙增熹聽過幾過　愛有過風波再友好的最尾會變生疏這個跟她說過一生　最尾偏偏錯過那個跟他愛過　到最尾竟出了錯碰過幾多　愛有過險阻我愛過的多數最終都會傷我而自遇見你　惡夢就變美我碰見了最美好驚喜It's all about youI'm in love with you我眼中分分秒秒也有你我每次想起　已滿心歡喜你我之間都有過太多趣味It's all about you我的心機　何時悲　何時喜　也因你It's all about you碰過幾多　愛有過險阻我愛過的多數最終都會傷我我錯過幾多　我放棄過幾多我痛過幾多　叫我悔過當初而現在遇見你　美麗就像套戲我碰見了最美好驚喜It's all about youI'm in love with you更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 我眼中分分秒秒也有你我每次想起　已滿心歡喜你我之間都有過太多趣味It's all about you我的心機　何時悲　何時喜　也因你It's all about you傷的心　始終會怕又再錯摸有了你在遇著淚流仍然容易過(暖透我心的經過)　你最清楚It's all about youI'm in love with you我眼中分分秒秒也有你我每次想起　已滿心歡喜你我之間都有過太多趣味It's all about you我的心機　何時悲　何時喜　也因你It's all about youI'm in love with you我眼中分分秒秒也有你我每次想起　已滿心歡喜你我之間都有過太多趣味It's all about you我的心機　何時悲　何時喜　也因你It's all about you[ti:All about you][ar:G.E.M.][al:18][by:Kym倪][00:01.00]All about you[00:03.00]《18》[00:05.00]曲：Kaci Brown、Marc Nelkin、David Gamson 詞：G.E.M.[00:07.00]鄧紫棋 G.E.M.[00:09.00]Kym倪[00:11.00][00:13.99]聽過幾過 愛有過風波[00:17.66]再友好的最尾會變生疏[00:21.10]這個跟她說過一生 最尾偏偏錯過[00:24.54]那個跟他愛過 到最尾竟出了錯[00:27.28][00:34.39]碰過幾多 愛有過險阻[00:37.87]我愛過的多數最終都會傷我[00:41.28]而自遇見你 惡夢就變美[00:44.66]我碰見了最美好驚喜[00:46.98][00:47.28]It's all about you[00:49.04]I'm in love with you[00:50.85]我眼中分分秒秒也有你[00:54.20]我每次想起 已滿心歡喜[00:57.62]你我之間都有過太多趣味[01:00.94]It's all about you[01:02.87]我的心機 何時悲 何時喜 也因你[01:07.96]It's all about you[01:09.14][01:15.69]碰過幾多 愛有過險阻[01:19.19]我愛過的多數最終都會傷我[01:22.07][01:22.57]我錯過幾多 我放棄過幾多[01:25.88]我痛過幾多 叫我悔過當初[01:29.10]而現在遇見你 美麗就像套戲[01:32.72]我碰見了最美好驚喜[01:34.85][01:35.37]It's all about you[01:36.98]I'm in love with you[01:38.83]我眼中分分秒秒也有你[01:42.15]我每次想起 已滿心歡喜[01:45.64]你我之間都有過太多趣味[01:48.98]It's all about you[01:50.81]我的心機 何時悲 何時喜 也因你[01:55.84]It's all about you[01:57.01][01:57.53]傷的心 始終會怕又再錯摸[02:00.68]有了你在遇著淚流仍然容易過[02:03.96](暖透我心的經過) 你最清楚[02:07.25][02:22.85]It's all about you[02:24.22]I'm in love with you[02:26.84]我眼中分分秒秒也有你[02:30.18]我每次想起 已滿心歡喜[02:33.75]你我之間都有過太多趣味[02:37.00]It's all about you[02:38.72]我的心機 何時悲 何時喜 也因你[02:43.11][02:43.90]It's all about you[02:45.69]I'm in love with you[02:47.41]我眼中分分秒秒也有你[02:50.82]我每次想起 已滿心歡喜[02:54.24]你我之間都有過太多趣味[02:57.63]It's all about you[02:59.41]我的心機 何時悲 何時喜 也因你[03:04.00]It's all about you[03:05.77][03:06.77]＊送給我最愛的豬豬 Kym倪＊[03:09.77]
"
43, 等一個他,"主唱：鄧紫棋(G.E.M.)作詞：G.E.M.作曲：Tommy Tysper．Marcus Sepehrmanesh編曲：雷頌德監製：雷頌德他於身邊一轉身才離開　已發覺　剎那動了真心年紀輕不等於天真如情深　試試吻　為何不行幻想可將他擁抱入懷　愛意他可會逐吋了解＊若是要等一個他　不怕面紅就是要等一個他　無須要自控就讓我等一個他　他總會動容推我吧　傷我吧　誰又害怕更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 感覺　講出去總好過　一相對　無言恐懼從不想將它收於心裡憑靈感　獻個吻　就算痛　也甘心如果真可將他抱入懷　愛意他可會逐吋了解REPEAT＊他兩手縱不拖我麼　他眼睛　暫時沒看我也不可打擊到我　隨即離座(就憑直覺)我想一試(就憑直覺)勇敢一次(可否由得我)講一個愛字如果真可將他抱入懷　愛意他可會逐吋了解
"
44, 我的秘密,"作詞：G.E.M.作曲：G.E.M.編曲：Lupo Groinig監製：Lupo Groinig最近一直很好心情　不知道什麼原因我現在這一種心情　我想要唱給你聽看著窗外的小星星　心裡想著我的秘密算不算愛我不太確定　我只知道我在想你我們之間的距離好像忽遠又忽近你明明不在我身邊我卻覺得很親Ha~ 有一種感覺我想說明我心裡的祕密　是你給的甜蜜我們之間的距離好像一點點靠近是不是你對我也有一種特殊感情Ha~ 我猶豫要不要告訴你我心裡的秘密　是我好像喜歡了你夜裡陪著我的聲音　就算沙了也動聽這一種累了的聲音　是最溫柔的証明(你是我　你是我的秘密)(我一直偷偷想著你)(你是我心裡的秘密)更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 我們之間的距離好像忽遠又忽近你明明不在我身邊我卻覺得很親Ha~ 有一種感覺我想說明我心裡的祕密　是你給的甜蜜我們之間的距離好像一點點靠近是不是你對我也有一種特殊感情Ha~ 我猶豫要不要告訴你我心裡的秘密　是我好像喜歡了你這模糊的關係　是莫明的美麗我們之間的距離好像忽遠又忽近你明明不在我身邊我卻覺得很親Ha~ 這一刻我真的想說明我心裡的祕密　是你給的甜蜜我們之間的距離每天一點點靠近這是種別人無法理解的特殊感情Ha~ 我要讓全世界都清晰我心裡的秘密　是我會一直深愛著你　深愛著你
"
45, 下一秒(我們就要死掉),"作詞：G.E.M.作曲：Anthony Anderson, Steve Smith, Amanda Stott編曲：Lupo Groinig監製：Lupo Groinig香檳他懷裡的的氣泡　冷掉她就會逃這一秒　也許她已經把你忘掉我們再不愛就要死掉　生命你忍心浪費多少隨時就在下一秒　再呼吸不了愛　抓緊現在　什麼時代　還不明不白愛　別再等待　沒有現在　能等到什麼未來燭光這一刻在閃耀　但是誰能保障下一秒　煙火她也許就這樣散掉更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 我們有一天都會死掉　肩膀如果還不讓我依靠隨時就在下一秒　再擁抱不了愛　抓緊現在　什麼時代　還不明不白愛　別再等待　沒有現在　能等到什麼未來風在吹　雲在追　時針在繞青春剩多少能燃燒愛　抓緊現在　什麼時代　還不明不白愛　別再等待　沒有現在　能等到什麼未來(不抓緊現在　能等到什麼未來)
"
46, Good To Be Bad,"作詞：G.E.M.作曲：Peter Roberts編曲：Lupo Groinig監製：Lupo Groinig有時　別問事情愚或對沿途若是遇著你伴隨 禁地　漠視閳門爬入去深宵三點在創舉即興　機車之旅尋樂趣前路未定但沒有顧慮一起　自畫地圖行下去不怕風飄著雨水It's good to be bad, good to be bad 如若你　你心怕虛　實在浪費味蕾 It's good to be bad, good to be bad男或女　也不要再壓抑心裡  別問規矩　即管太另類　別理什麼根據 未被應許　都不畏懼　即管超速去追　再踏入禁區 漠問規矩　這刻你伴隨　被扣鎖也最登對 未被嘉許　即使有罪　多驚險都不怕累  你要是　若從未曾壞　暫時來越界准我不太乖　瘋過才愉快  要是　學著大人談道理 全部浪漫亦是空歡喜有時　木獨劇情無謂理斗膽一刻別怕死一早　飛機飛去尋覓你來回獨自靜坐一千哩即興　更沒地圖行李 更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 真愛先找著轉機It's good to be bad, good to be bad如若你　你心怕虛　實在浪費味蕾 It's good to be bad, good to be bad 男或女　也不要再規管心裡  別問規矩　即管太另類　別理什麼根據未被應許　都不畏懼　即管超速去追　再踏入禁區漠問規矩　這刻你伴隨　被扣鎖也最登對未被嘉許　即使有罪　多驚險都不怕累  可不可手執海報　於山頂高聲宣佈 太慶幸這刻找到　你我最自己一套 可不可拋開擺佈　燈光中伸手擁抱 根本不必很吞吐　我信我自己一套若從未曾壞　暫時來越界准我不太乖　瘋過才愉快不怕心太歪　此際無限界 一剎不太乖　瘋過才愉快別問規矩　即管太另類　其實並未心虛 未被應許　都不畏懼　即管超速去追　再踏入禁區 漠問規矩　這刻你伴隨　被扣鎖也最登對未被嘉許　即使有罪　多驚險都不怕累別問規矩　即管太另類　別理什麼根據 未被應許　都不畏懼　即管超速去追　再踏入禁區 漠問規矩　這刻你伴隨　被扣鎖也最登對 未被嘉許　即使有罪　多驚險都不怕累[ti:Good To Be Bad][ar:鄧紫棋(G.E.M.)][al:][by:253057646][00:00.15]鄧紫棋(G.E.M.) - Good To Be Bad[00:01.99][00:03.05]作曲：Peter Roberts[00:04.05]作詞：G.E.M.[00:05.29]編曲：Lupo Groinig 監製：Lupo Groinig[00:06.30][00:07.59]紫.ｓ%E8製作 QQ：253057646[00:10.42][00:13.53]有時 別問事情愚或對[00:17.25]沿途若是遇著你伴隨[00:20.06]禁地 漠視闡門爬入去[00:23.24]深宵三點在創舉[00:25.39][00:26.11]即興 機車之旅尋樂趣[00:29.79]前路未定但沒有顧慮[00:32.04]一起 自畫地圖行下去[00:35.08]不怕風飄著雨水[00:37.44][00:37.88]It's good to be bad, good to be bad?[00:40.03]如若你 你心怕虛 實在浪費味蕾[00:43.86]It's good to be bad, good to be bad[00:46.05]男或女 也不要再壓抑心裡[00:49.15][00:49.53]別問規矩 即管太另類 別理什麼根據[00:55.64]未被應許 都不畏懼 即管超速去追 再踏入禁區[01:01.75]漠問規矩 這刻你伴隨 被扣鎖也最登對[01:07.82]未被嘉許 即使有罪 多驚險都不怕累[01:12.87][01:13.35]你要是 若從未曾壞 暫時來越界[01:16.95]準我不太乖 瘋過才愉快[01:19.73][01:20.10]要是 學著大人談道理[01:23.27]全部浪漫亦是空歡喜[01:26.25]有時 木獨劇情無謂理[01:29.36]斗膽一刻別怕死[01:31.86]一早 飛機飛去尋覓你[01:35.63]來回獨自靜坐一千哩[01:38.14]即興 更沒地圖行李[01:41.22]真愛先找著轉機[01:43.30][01:43.72]It's good to be bad, good to be bad[01:46.01]如若你 你心怕虛 實在浪費味蕾[01:49.75]It's good to be bad, good to be bad[01:52.08]男或女 也不要再規管心裡[03:42.38][01:55.41][03:43.41][03:19.32][01:55.83]別問規矩 即管太另類 別理什麼根據[03:49.78][03:25.74][02:01.73]未被應許 都不畏懼 即管超速去追 再踏入禁區[03:55.73][03:31.61][02:07.58]漠問規矩 這刻你伴隨 被扣鎖也最登對[04:01.98][03:37.77][02:13.82]未被嘉許 即使有罪 多驚險都不怕累[02:18.44][02:19.62]可不可手執海報 於山頂高聲宣佈[02:26.04]太慶幸這刻找到 你我最自己一套[02:31.86]可不可拋開擺佈 燈光中伸手擁抱[02:38.07]根本不必很吞吐 我信我自己一套[02:43.26][02:43.67]若從未曾壞 暫時來越界[02:46.80]準我不太乖 瘋過才愉快[02:49.71]不怕心太歪 此際無限界[02:52.78]一剎不太乖 瘋過才愉快[03:18.44][02:55.48][02:55.86]別問規矩 即管太另類 其實並未心虛[03:01.59]未被應許 都不畏懼 即管超速去追 再踏入禁區[03:07.56]漠問規矩 這刻你伴隨 被扣鎖也最登對[03:13.81]未被嘉許 即使有罪 多驚險都不怕累
"
