,Name,Lyric
110, 我們都寂寞,"作詞：林夕作曲：符致逸編曲：劉志遠趕著下班的計程車　一嘯而過下班後不想回家的我　誰要理我很多年之前我問　朋友來陪我　有誰來愛我買醉的時候你認識我　最後還一起生活為怕寂寞　我們做了很多　最沒空寂寞偶遇你之後我說　想有人愛我　就有人愛我可是我　不知道想要什麼　不知道擁有什麼可能我們都寂寞更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 迎面一個老尼姑走過　把路燈看破有你在家裡苦等的我　難道比她幸福的多現在不想下班的我　沒愛好難過　有愛算什麼我恨我　我不知道想要什麼　我不知道擁有什麼可能我們都寂寞走過馬路的我說　一個人寂寞　兩個人寂寞可能我　我不知道擁有什麼　而我又缺少什麼我害怕什麼　怕什麼我不知道愛算什麼　而我又算什麼　我們都寂寞 感謝 余子牛  修正歌詞
"
111, 謝謝,"作詞：姚若龍作曲：陳小霞編曲：洪晟文＊累了一天回家沒人等門　有燈壞了房間顯得冰冷　肚子好餓想要吃碗泡麵　熱水瓶裡開水一滴不剩　這裡少了你的笑和眼神　好像什麼都蒙上了灰塵　原來我才是最依賴的人　我需要你比你需要我深＊＃謝謝你的照顧你的體貼　給我一個美好的世界更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 　我把幸福看得太簡單了點　你有多用心我卻沒有發覺＃＠謝謝你的照顧你的離開　讓我對愛有更多了解　現在才說也許太晚了一點　失去過的人會更珍惜一點＠REPEAT＊＃＠＃＠[00:00.00]陳奕迅 - 謝謝[00:06.00]詞：姚若龍 曲：陳小霞[00:32.00]累了一天回家沒人等門[00:35.00]有燈壞了房間顯得冰冷[00:39.00]肚子好餓想要吃碗泡面[00:43.00]熱水瓶裡開水一滴不剩[00:47.00]這裡少了你的笑和眼神[00:51.00]好像什么都蒙上了灰塵[00:55.00]原來我才是最依賴的人[00:59.00]我需要你比你需要我深[01:06.00]謝謝你的照顧你的體貼[01:10.00]給我一個美好的世界[01:14.00]我把幸福看得太簡單了點[01:17.00]你有多用心我卻沒有發覺[01:22.00]謝謝你的照顧你的離開[01:25.00]讓我對愛有更多了解[01:29.00]現在才說也許太晚了一點[01:33.00]失去過的人會更珍惜一點[02:09.00]累了一天回家沒人等門[02:14.00]有燈壞了房間顯得冰冷[02:18.00]肚子好餓想要吃碗泡面[02:21.00]熱水瓶裡開水一滴不剩[02:26.00]這裡少了你的笑和眼神[02:29.00]好像什么都蒙上了灰塵[02:33.00]原來我才是最依賴的人[02:37.00]我需要你比你需要我深[02:44.00]謝謝你的照顧你的體貼[02:48.00]給我一個美好的世界[02:52.00]我把幸福看得太簡單了點[02:56.00]你有多用心我卻沒有發覺[03:00.00]謝謝你的照顧你的離開[03:04.00]讓我對愛有更多了解[03:08.00]現在才說也許太晚了一點[03:11.00]失去過的人會更珍惜一點[03:20.00]謝謝你的照顧你的體貼[03:23.00]給我一個美好的世界[03:27.00]我把幸福看得太簡單了點[03:31.00]你有多用心我卻沒有發覺[03:36.00]謝謝你的照顧你的離開[03:39.00]讓我對愛有更多了解[03:43.00]現在才說也許太晚了一點[03:47.00]失去過的人會更珍惜一點 感謝 阿弟  提供動態歌詞
"
112, 阿怪,"作詞：林夕作曲：Dan Hougesen/Tom Lindby/Bo Christensen/Sune Thor編曲：劉志遠我們叫他阿怪　他說的最多的是拜拜錢賺夠了就離開　直到不能夠生活他才回來他常說日子過得太快　還沒攀過烏拉山脈他有他未來　我們學不來阿怪在飯店長駐　永遠都在準備雲遊四海一間房子可能不方便攜帶　拿不走的他都不會買他常常說　日子過得太快　還沒試過住在寒帶他有他未來　我們都學不來　學不來阿怪他長的好帥　女人一見到他就發呆可從來沒有聽過他和某人談戀愛　也沒有打算生個小孩他常說　日子過得太快　還沒親眼見過鬼怪這就是他未來　我們學不來　我學不來更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 我們活在　選擇的年代　選擇電視該看哪一台選擇一個人　值不值得愛　選擇離不開　選擇生小孩我們很努力　活得精彩　好讓看起來　活得精彩我們自由自在　選擇著未來　我們選擇　選擇不做阿怪他常常說　生活不能安排　還說　不能按理出牌他有他未來　我們學不來　我學不來　學不來　誰學得來他說時間好快　還沒試過親身種小麥阿怪　說時間好快　來不及到北極看苔原帶阿怪　說時間好快　來不及看一朵花怎麼盛開他真的真的真的好奇怪　說沒有時間談個戀愛BYE BYE[00:01.10]我們叫他阿怪[00:03.32]他說的最多的是拜拜[00:13.29]錢賺夠了就離開[00:16.98]直到不能夠生活他才回來[00:26.44]他常說日子過得太快[00:33.27]還沒攀過烏拉山脈[00:39.35]他有他未來[00:44.46]我們學不來[00:49.63][00:53.86]阿怪在飯店長駐[00:57.03]永遠都在準備雲遊四海[01:06.17]一間房子可能不方便攜帶[01:09.99]拿不走的他都不會買[01:19.60]他常常說　日子過得太快[01:26.40]還沒試過住在寒帶[01:32.61]他有他未來[01:37.62]我們都學不來　學不來[01:50.64][01:53.26]阿怪他長的好帥[01:57.06]女人一見到他就發呆[02:05.91]可從來沒有聽過他和某人談戀愛[02:09.95]也沒有打算生個小孩[02:19.22]他常說　日子過得太快[02:26.19]還沒親眼見過鬼怪[02:31.49]這就是他未來[02:36.10]我們學不來　我學不來[02:50.49][02:53.87]我們活在　選擇的年代[02:56.93]選擇電視該看哪一台[03:00.18]選擇一個人　值不值得愛[03:03.62]選擇離不開　選擇生小孩[03:06.82]我們很努力　活得精彩[03:10.09]好讓看起來　活得精彩[03:13.65]我們自由自在　選擇著未來[03:16.82]我們選擇　選擇不做阿怪[03:21.96][03:22.75]他常常說　生活不能安排[03:28.40]還說　不能按理出牌[03:35.32]他有他未來　我們學不來　我學不來[03:54.14]學不來　誰學得來[04:07.62][04:10.32]他說時間好快[04:13.62]還沒試過親身種小麥[04:22.75]阿怪　說時間好快　來不及到北極看苔原帶[04:35.22]阿怪　說時間好快　來不及看一朵花怎麼盛開[04:49.24]他真的真的真的好奇怪[04:53.22]說沒有時間談個戀愛[05:00.22][05:04.30]BYE BYE 感謝 mmsoso  提供動態歌詞 感謝 How  修正歌詞
"
113, 狂人日記,"作詞：林夕作曲：符致逸編曲：劉志遠願望許過很多　年少夢想失去下落日記寫了很多　還記得我曾經這麼說我希望長大以後不犯錯　我希望一家幾口好好過我希望愛我的人不寂寞　我希望我愛的人喜歡我每個人都會說　沒有人懂得做這樣的要求　是太平凡　還是太過火更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 我希望每個人快樂生活　我希望每個人享受工作我希望沒有醫生有蘋果　我希望我的希望不算多我沒有想過　改變荒蕪了的沙漠我最瘋狂的錯　只是幻想童話的王國我希望流浪的人有個窩　我希望主義不是個枷鎖我希望世界和平沒戰火　我希望我的希望不算多
"
114, 愛情轉移,"作詞：林夕作曲：澤日生編曲：陳珀/C.Y.Kong徘徊過多少櫥窗 住過多少旅館才會覺得分離也並不冤枉感情是用來瀏覽 還是用來珍藏好讓日子天天都過得難忘熬過了多久患難 濕了多少眼眶才能知道傷感是愛的遺產流浪幾張雙人床 換過幾次信仰才讓戒指義無反顧的交換把一個人的溫暖 轉移到另一個的胸膛讓上次犯的錯反省出夢想每個人都是這樣 享受過提心吊膽才拒絕做愛情代罪的羔羊回憶是抓不到的月光握緊就變黑暗等虛假的背影消失於晴朗陽光在身上流轉 等所有業障被原諒愛情不停站 想開往地老天荒 需要多勇敢燭光照亮了晚餐 照不出個答案戀愛不是溫馨的請客吃飯床單上鋪滿花瓣 擁抱讓它成長太擁擠就開到了別的土壤感情需要人接班 接近換來期望更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 期望帶來失望的惡性循環短暫的總是浪漫 漫長總會不滿燒完美好青春換一個老伴把一個人的溫暖 轉移到另一個的胸膛讓上次犯的錯反省出夢想每個人都是這樣 享受過提心吊膽才拒絕做愛情代罪的羔羊回憶是抓不到的月光握緊就變黑暗等虛假的背影消失於晴朗陽光在身上流轉 等所有業障被原諒愛情不停站 想開往地老天荒 需要多勇敢把一個人的溫暖 轉移到另一個的胸膛讓上次犯的錯反省出夢想每個人都是這樣 享受過提心吊膽才拒絕做愛情代罪的羔羊回憶是抓不到的月光握緊就變黑暗等虛假的背影消失於晴朗陽光在身上流轉 等所有業障被原諒愛情不停站 想開往地老天荒 需要多勇敢你不要失望 蕩氣迴腸是為了 最美的平凡[00:00.00][00:01.27]陳奕迅 愛情轉移[00:02.57]2007最新專輯《認了吧》4月24日全球同步發行[00:05.00]電影《愛情呼叫轉移》主題曲[00:07.00]作曲：Christopher Chak[00:10.00]作詞：林夕[00:12.00]編曲：陳珀 / C.Y.Kong[00:15.00]監制：Alvin Leong[00:21.17][00:22.77]徘徊過多少櫥窗 住過多少旅館[00:27.17]才會覺得分離也并不冤枉[00:31.90]感情是用來瀏覽 還是用來珍藏[00:36.52]好讓日子天天都過的難忘[00:41.07]熬過了多久患難　濕了多長眼眶[00:45.57]才能知道傷感是愛的遺產[00:50.27]流浪幾張雙人床 換過幾次信仰[00:54.60]才讓戒指義無反顧的交換[00:58.88][00:59.27]把一個人的溫暖 轉移到另一個的胸膛[01:04.17]讓上次犯的錯反省出夢想[01:08.52]每個人都是這樣 享受過提心吊膽[01:13.00]才拒絕做愛情待罪的羔羊[01:17.95]回憶是抓不到的月光握緊就變黑暗[01:22.52]等虛假的背影消失于晴朗[01:26.97]陽光在身上流轉 等所有業障被原諒[01:34.65]愛情不停站 想開往地老天荒 需要多勇敢[01:42.00][01:43.30]燭光照亮了晚餐 照不出個答案[01:48.01]戀愛不是溫馨的請客吃飯[01:52.46]床單上鋪滿花瓣 擁抱讓它成長[01:57.15]太擁擠就開到了別的土壤[02:01.70]感情需要人接班 接近換來期望[02:06.37]期望帶來失望的惡性循環[02:10.99]短暫的總是浪漫 漫長總會不滿[02:15.55]燒完美好青春換一個老伴[02:19.50][02:20.10]把一個人的溫暖 轉移到另一個的胸膛[02:25.08]讓上次犯的錯反省出夢想[02:29.88]每個人都是這樣 享受過提心吊膽[02:34.08]才拒絕做愛情待罪的羔羊[02:39.02]回憶是抓不到的月光握緊就變黑暗[02:43.60]等虛假的背影消失于晴朗[02:48.20]陽光在身上流轉 等所有業障被原諒[02:54.80]愛情不停站 想開往地老天荒 需要多勇敢[03:02.71][03:04.50]把一個人的溫暖 轉移到另一個的胸膛[03:09.60]讓上次犯的錯反省出夢想[03:14.40]每個人都是這樣 享受過提心吊膽[03:19.05]才拒絕做愛情待罪的羔羊[03:23.75]回憶是抓不到的月光握緊就變黑暗[03:28.25]等虛假的背影消失于晴朗[03:33.17]陽光在身上流轉 等所有業障被原諒[03:42.17]愛情不停站 想開往地老天荒 需要多勇敢[03:51.27][03:52.57]你不要失望 蕩氣回腸是為了[03:57.57]最美的平凡 感謝 阿弟  提供動態歌詞 感謝 buck 阿霖  修正歌詞
"
115, 你的背包,"作詞：林夕作曲：蔡政勳編曲：劉志遠一九九五年　我們在機場的車站你借我　而我不想歸還那個背包　載滿　紀念品和患難還有摩擦留下來的圖案你的背包　背到現在還沒爛卻成為我身體另一半千金不換　它已熟悉我的汗它是我肩膀上的指環背了六年半　我每一天陪它上班你借我　我就為你保管更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 我的朋友　都說　它舊得很好看遺憾是它已與你無關＊你的背包　讓我走得好緩慢　終有一天陪著我腐爛　你的背包　對我沉重的審判　借了東西為什麼不還＊REPEAT＊借了東西為什麼不還[00:22.98]一九九五年　我們在機場的車站[00:30.00]你借我　而我不想歸還[00:37.19]那個背包　載滿　紀念品和患難[00:44.87]還有摩擦留下來的圖案[00:51.48][00:52.46]你的背包　背到現在還沒爛[01:00.64]卻成為我身體另一半[01:07.27]千金不換　它已熟悉我的汗[01:15.47]它是我肩膀上的指環[01:21.10][01:28.37]背了六年半　我每一天陪它上班[01:34.66]你借我　我就為你保管[01:41.82]我的朋友　都說　它舊得很好看[01:50.06]遺憾是它已與你無關[01:56.23][02:50.83][01:56.32]你的背包　讓我走得好緩慢[02:58.91][02:05.15]終有一天陪著我腐爛[03:05.54][02:11.86]你的背包　對我沉重的審判[03:13.76][02:20.27]借了東西為什麼不還[03:19.10][02:25.91][03:21.68]借了東西為什麼不還 感謝 RyanLIN  提供動態歌詞
"
116, 預感,"作詞：李瑞/白進法作曲：吳旭文編曲：陳飛午愛你變習慣　不再稀罕我們該冷靜談一談你說你喜歡　一點點浪漫卻把跟隨我的腳步　放慢＊沒有你分享分擔　我的快樂悲傷　心情天天天天紛亂　我一再試探　你一再隱瞞　是誰改變愛情原來的模樣＃有一種預感　愛就要離岸　所有回憶卻慢慢碎成片段更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 　不能盡歡　愛總是苦短　我只想要你最後的答案＠有一種預感　想挽回太難　對你還有無可救藥的期盼　我坐立難安　望眼欲穿　我會永遠守在燈火闌珊的地方＠REPEAT＊＃＠＃＠我坐立難安　望眼欲穿我會永遠守在燈火闌珊的地方[00:00.00][01:49.00][03:30.00]陳奕迅-預感[00:01.42]作詞：李瑞/白進法[00:05.42]作曲：吳旭文[00:10.42]編曲：陳飛午[00:25.42]By GG mabi[00:31.42]愛你變習慣[00:34.53]不再稀罕[00:37.00]我們該冷靜談一談[00:41.43]你說你喜歡[00:44.10]一點點浪漫[00:46.30]卻把跟隨我的腳步　放慢[02:32.43][00:52.46]沒有你分享分擔　我的快樂悲傷[02:36.91][00:57.52]　心情天天天天紛亂[02:41.53][01:02.24]　我一再試探　你一再隱瞞[02:46.65][01:07.10]　是誰改變愛情原來的模樣[03:45.00][03:45.82][02:54.69][01:15.50]有一種預感　愛就要離岸[03:50.00][02:59.02][01:19.89]所有回憶卻慢慢碎成片段[03:54.67][03:03.89][01:24.51]不能盡歡　愛總是苦短[03:59.63][03:08.70][01:29.33]我只想要你最後的答案[03:12.34][04:03.87][03:13.18][01:33.07]有一種預感　想挽回太難[04:08.49][03:17.65][01:38.43]對你還有無可救藥的期盼[04:12.91][03:22.02][01:42.94]我坐立難安　望眼欲穿[04:17.93][03:27.08][01:47.53]我會永遠守在燈火闌珊的地方[04:26.76]我坐立難安　望眼欲穿[04:31.93]我會永遠守在燈火闌珊[04:36.03][04:40.92]的地方
"
117, 謝謝儂,"作詞：林夕作曲：林一峰編曲：劉志遠躺在病床上動也不想動看著螢幕上的臉孔有個陌生人出現不夠一分鐘他拿著一件斗篷　扮演著一條龍他帶著一臉笑容　演活平凡的夢到底他的名字他的生活普通不普通　沒人懂感謝陌生人陪我偏頭痛漂洋過海帶來笑容寂寞天地中成為我的大英雄他能夠讓我感動　誰管他紅不紅他知道自己有用　誰管他窮不窮到底他的過去他的未來成功不成功　沒人懂更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 管他頭痛不頭痛　有人這樣努力　我只覺得光榮我的頭痛不再痛　能夠生存就有恃無恐苦痛說了沒人懂　愛人沒有用　我一樣很有用我想什麼沒人懂　沒有人歌頌　總有人被感動不具名的演員不管有沒有觀眾　謝謝儂(上海話)好萊塢是演員們的美夢亮著太遙遠的彩虹可能來自小胡同的他看不懂他能夠讓我感動　誰管他紅不紅他知道自己有用　誰管他窮不窮到底他的過去他的未來成功不成功　沒人懂[00:01.00]陳奕迅 - 謝謝儂[00:10.00][03:50.02]轉載來自 ※Http://www.mojim.com　魔鏡歌詞網[00:15.00]躺在病床上動也不想動[00:25.65]看著螢幕上的臉孔[00:28.02]有個陌生人出現不夠一分鐘[00:31.42]他拿著一件斗篷　扮演著一條龍[00:38.07]他帶著一臉笑容　演活平凡的夢[00:43.45]到底他的名字他的生活普通不普通　沒人懂[00:50.09]感謝陌生人陪我偏頭痛[00:57.01]漂洋過海帶來笑容[00:59.21]寂寞天地中成為我的大英雄[01:03.08][02:29.16]他能夠讓我感動　誰管他紅不紅[01:09.35][02:35.46]他知道自己有用　誰管他窮不窮[01:14.86][02:40.79]到底他的過去他的未來成功不成功　沒人懂[01:21.57][02:47.74][03:18.65]管他頭痛不頭痛　有人這樣努力　我只覺得光榮[01:30.79][02:56.71][03:27.92]我的頭痛不再痛　能夠生存就有恃無恐[01:35.91][03:01.91][03:33.09]苦痛說了沒人懂　愛人沒有用　我一樣很有用[01:41.34][03:07.62][03:38.88]我想什麼沒人懂　沒有人歌頌　總有人被感動[01:46.62][03:12.79][03:44.17]不具名的演員不管有沒有觀眾　謝謝儂(上海話)[01:52.47]好萊塢是演員們的美夢[02:23.29]亮著太遙遠的彩虹[02:25.53]可能來自小胡同的他看不懂
"
118, 兄妹,"作詞：林夕作曲：徐偉賢編曲：劉志遠對我好　對我好　好到無路可退可是我也很想　有個人陪才不願把你得罪　於是那麼迂迴一時進　一時退　保持安全範圍這個陰謀讓我　好慚愧享受被愛滋味　卻不讓你想入非非＊就讓我們虛偽　有感情　別浪費　不能相愛的一對　親愛像兩兄妹　愛讓我們虛偽　我得到　於事無補的安慰更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 　你也得到模仿愛上一個人的機會　殘忍也不失慈悲　這樣的關係你說　多完美＊眼看你　看著我　看得那麼曖昧被愛愛人原來一樣可悲為什麼竟然防備　別人給我獻媚不能退　不能要　要了怕你誤會讓我想起曾經　愛過誰　我所要的她不給好像小偷一樣卑微REPEAT＊
"
119, 全世界失眠,"作詞：林夕作曲：陳偉編曲：陳偉想起我不完美　你會不會逃離我生命的範圍想著你的滋味　我會不會把這個枕頭　變得甜美想起白天的約會　忘了晚上的咖啡只怕感情如潮水　遠離我夢中的堡壘一個人失眠　全世界失眠無辜的街燈　守候明天幸福的失眠　只是因為害怕閉上眼如何想你想到六點　如何愛你愛到終點更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 想起我的時候　你會不會　好像我一樣不能睡想像你的曖昧　我會不會　數不到綿羊　一雙一對想起白天的約會　忘了晚上的咖啡只怕感情如潮水　遠離我夢中的堡壘一個人失眠　全世界失眠無辜的街燈　守候明天幸福的失眠　只是因為害怕閉上眼　如何想你想到六點一個人失眠　全世界失眠幸福的失眠　只是因為害怕閉上眼　如何想你想到六點如何愛你愛到終點　如何愛你愛到終點
"
120, 不如這樣,"作詞：林夕作曲：陳偉編曲：陳偉天快亮了　你的心呢　他曾經屬於我的我該走了　你的手呢　有沒有一點點捨不得每一件不得不放手的玩具　總算帶來過快樂每一段不得不完結的關係　只是一種選擇如果美好記憶　還算難忘　為什麼　還會記得悲傷不如這樣　我們一直擁抱到天亮如果關懷是種補償　還有什麼不能原諒倒不如這樣　我們回到擁抱的現場證明感情總是善良　殘忍的是　人會成長更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 來的來了　走的走了　我們還要求什麼你是我的　我是你的　只是一首太溫柔的歌如果美好記憶　還算難忘　為什麼　還會記得悲傷不如這樣　我們一直擁抱到天亮如果關懷是種補償　還有什麼不能原諒倒不如這樣　我們回到擁抱的現場證明感情總是善良　殘忍的是　人會成長不如這樣　我們一直擁抱到天亮如果關懷是種補償　還有什麼不能原諒倒不如這樣　我們回到擁抱的現場證明感情總是善良　殘忍的是　人會成長
"
121, 要你的,"作詞：林夕作曲：林一峰/李騰機編曲：劉志遠嘿　我不需要不需要　屬於我的一切這世界只懂寵壞你　都得不到　得不到我真正　想要的那些 YEAH愛你的朋友　寵你的父母　還有你那些二人浪漫的夜要(我要)就要你的　消滅我擁有的一切　一件不赦我想要　就要你的　為了不讓你那麼特別　就讓我跟你　沒有分別 YEAH 不能識別(我要你的一切　我要你的一切　我要你的一切)更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 嘿　我從來沒擁有過我心愛的一切　因為是你的我才要要你的臉你的眼要你的家庭和事業 YEAH你送我球鞋　就沒有球鞋　你有的我都要有那才轟烈你給我鑽戒　就不愛鑽戒　我只要你真心最愛的一切要　就要你的　這是個嫉妒的世界　不用膽怯所以要　就要你的　要你捱更抵夜的心血要我們兩個　沒有分別 YEAH 不能識別 YEAH(我要你的一切　我要你的一切　不愛我的一切)
"
122, 不睡,"作詞：馬嵩惟作曲：符致逸編曲：劉志遠多感謝這杯藥水　享受照顧你整夜的滋味若有天我也憔悴　錯過你溫好的湯有多浪費深怕想不起在你身邊沉醉　有多美就準備用盡剩下的幾十歲　寫下你的完美我不睡　我還沒看你淚水　流過我微笑的嘴多年後　讓我捨不得沉睡　看著你怎麼會想睡曾一路盲目的追　一回頭從沒失去的是誰更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 不想做世界之最　只想當你傷悲還有我陪直到能體會那安穩的棉被　多可貴才發現用盡剩下的幾十歲　揹著你就不會累我不睡　我還沒為你憔悴　沒給你十全十美多年後　讓我恨不得心碎　只因為有你的安慰　你的安慰我不睡　我還沒看你淚水　流過我微笑的嘴多年後　讓我捨不得沉睡陪著你怎麼會想睡　怎麼會想睡
"
123, 紅玫瑰,"作詞：李焯雄作曲：梁翹柏編曲：梁翹柏夢裡夢到　醒不來的夢　紅線裡被軟禁的紅所有刺激　剩下疲乏的痛　再無動於衷從背後　抱你的時候　期待的卻是她的面容說來實在嘲諷　我不太懂　偏渴望你懂＊是否幸福輕得太沉重　過度使用不癢不痛　爛熟透紅空洞了的瞳孔　終於掏空　終於有始無終　得不到的永遠在騷動　被偏愛的　都有恃無恐　玫瑰的紅　容易受傷的夢　握在手中卻流失於指縫　又落空紅是硃砂痣烙印心口　紅是蚊子血般平庸更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 時間美化那僅有的悸動　也磨平激動從背後　抱你的時候　期待的卻是她的面容說來實在嘲諷　我不太懂　偏渴望你懂REPEAT＊是否說愛都太過沉重　過度使用不癢不痛燒得火紅　蛇行纏繞心中　終於冷凍　終於有始無終得不到的永遠在騷動　被偏愛的　都有恃無恐玫瑰的紅　容易受傷的夢　握在手中卻流失於指縫得不到的永遠在騷動　被偏愛的　都有恃無恐玫瑰的紅　傷口綻放的夢　握在手中　卻流失於指縫　再落空
"
124, 拔河,"作詞：陳靜楠作曲：林東松編曲：王繼康演唱：陳奕迅/梁漢文陳：你說她又失蹤 一整夜電話撥不通不敢睡怕噩夢 醒著又怕想到心痛血滴在心中 多苦我能懂絕不讓一步 把自己逼瘋你很想知道 誰盜走 她的夢梁:我們都會失控 有人搶 越是不放鬆如果忘了初衷 最後爭到手也沒用感覺自己像 面對個黑洞多努力激動 回應都是空除非自己想通 掙脫這場捉弄陳: 你為誰拔河 梁: 女人之間計較特別苛陳: 愛恨在拉扯 梁: 男人的錯很快不記得陳: 感情怎麼分割合: 怎麼曲折 都等她選擇 你爭的究竟是愛 還是種資格梁: 你別再拔河 陳: 真心不是誰比誰坎坷梁: 能捨才能得 陳: 淚水不能解幸福的渴梁: 愛其實說穿了合: 不該你的 不怪誰招惹 只拖著 她的軀殼愛著 那又如何陳: 我們都會失控 有人搶 越是不放鬆如果忘了初衷 最後爭到手也沒用梁: 感覺自己像 面對個黑洞多努力激動回應都是空除非自己想通 掙脫這場捉弄陳: 你為誰拔河 梁: 女人之間計較特別苛陳: 愛恨在拉扯 梁: 男人的錯很快不記得陳: 感情怎麼分割合: 怎麼曲折 都等她選擇 你爭的究竟是愛 還是種資格更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 梁: 你別再拔河 陳: 真心不是誰比誰坎坷梁: 能捨才能得 陳: 淚水不能解幸福的渴梁: 愛其實說穿了合: 不該你的 不怪誰招惹 只拖著 她的軀殼愛著 那又如何陳: 你別再拔河 梁: 真心不是誰比誰坎坷陳: 能捨才能得 梁: 淚水不能解幸福的渴陳: 愛其實說穿了合: 不該你的 不怪誰招惹 只拖著 她的軀殼愛著 那又如何---------------------------------------你說她又失蹤　一整夜電話撥不通不敢睡怕噩夢　醒著又怕想到心痛血滴在心中　多苦我能懂　絕不讓一步　把自己逼瘋你很想知道　誰盜走　她的夢我們都會失控　有人搶　越是不放鬆如果忘了初衷　最後爭到手也沒用感覺自己像　面對個黑洞　多努力激動　回應都是空除非自己想通　掙脫這場捉弄你為誰拔河(女人之間計較特別苛)愛恨在拉扯(男人的錯很快不記得)感情怎麼分割　怎麼曲折　都等她選擇你爭的究竟是愛　還是種資格你別再拔河(真心不是誰比誰坎坷)能捨才能得(淚水不能解幸福的渴)愛其實說穿了　不該你的　不怪誰招惹只拖著　她的軀殼愛著　那又如何
"
125, 不然你要我怎麼樣,"作詞：倪子岡/卓伸穎作曲：倪子岡編曲：劉志遠/倪子岡你要我做　我什麼都可以你叫我左　我哪敢往右　Oh你要我改　我完全都聽你　這樣好過＊我要你做　你什麼都不想　我叫你左　你偏偏往右　Oh No　我要你改　你什麼都不爽　這樣怎麼過　Oh＊現在我發現　我們就是這樣　哎啊你到底要什麼　我現在不管不然你要我怎麼樣　不然你要我怎麼樣不然你要我怎麼樣　不然你要我怎麼樣REPEAT＊＃現在我發現　我們就是這樣　哎啊更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 　你到底要什麼　我現在不管　不然你要我怎麼　現在我發現　我們就是這樣　哎啊　你到底要什麼　我現在不管　不然你要我怎麼樣　不然你要我怎麼樣　不然你要我怎麼樣　不然你要我怎麼樣＃我們以前有多好　愛你愛我愛到老但是　現在關係變得好可笑　Oh No不是我神經太大條　不是你愛發牢騷怎麼結果會變成這樣　OhREPEAT＃不然你要我　不然你要我要我怎麼樣　不然你要我怎麼樣你要的是怎樣　是怎樣
"
126, 世界,"作詞：姚若龍作曲：陳小霞編曲：洪晟文沉默是一種回音來自你　很深的心底重複著　我要離去　我要離去　可是我不想傷害你微笑是一種逃避來自我　很深的愛情假裝著　沒有問題　沒有問題　我們一定能撐過去＊原來愛情的世界很大　大的可以裝下一百種委屈更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 　原來愛情的世界很小　小到三個人就擠到窒息＃原來愛情的世界很大　塞了多少幸福還是有空虛　原來愛情的世界很小　每一腳踩過就變成廢墟REPEAT＊＃沉默是一種回音來自你　微笑是一種逃避來自我
"
127, 人造衛星,"作詞：林夕作曲：Hugesen/D/Christensen/B編曲：劉志遠你會看到　一顆顆綠豆緊緊包圍　藍色的河流甚至看到　流動公路上誰在漫遊你會看到　閃亮的黃豆那是一棟　摩天大樓甚至看到　某個地下鐵的出口我們像螞蟻東奔西走我們在誰的家　暫時逗留兩萬公里驀然回首拍下天長地久更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 人造衛星圍繞　這地球我們卻圍繞著快樂哀愁躲不過衛星的鏡頭你會看到　燃燒的紅豆落在這個藍色的氣球一朵玫瑰　點綴著兵工廠的傷口看得到森林化為烏有拍不到你我變成了朋友看到那個摩天大樓拍不到我們在哪裡分手拍不到眼淚的絲綢我們只是　一顆蠶豆
"
128, 醞釀,"作詞：黃桂蘭作曲：凌偉文編曲：錢幽蘭濃濃的情衷　空氣中發酵著　你應該早察覺是什麼滿滿的愛戀　已不容我辯駁　你是我最甜蜜的負荷愛情酒　在今夜輕轉漩渦　一圈一圈　已帶著我沉沒在你的臉　有一朵火燄燃紅　映入我眼中　是瑰麗的魅惑你和我慢慢醞釀的愛　一次次令我昏眩難擋看世界緩緩的轉　多希望共有的夜晚別匆匆你和我慢慢醞釀的愛　每一秒滲出醉人芳香但願點點滴滴　在某天能釀成最美的醇酒
"
